set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2026_topps_update,2026,Topps,Update,BASE SET,,US13,1,Jose Trevino,Cincinnati Reds,False,US13	Jose Trevino	Cincinnati Reds
2026_topps_update,2026,Topps,Update,BASE SET,,US14,1,Denzel Clarke,Athletics	Rookie,False,US14	Denzel Clarke	Athletics	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US15,1,Kyren Paris,Angels,False,US15	Kyren Paris	Angels
2026_topps_update,2026,Topps,Update,BASE SET,,US16,1,Luke Keaschall,Minnesota Twins	Rookie,False,US16	Luke Keaschall	Minnesota Twins	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US17,1,Garrett McDaniels,Angels	Rookie,False,US17	Garrett McDaniels	Angels	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US18,1,Evan Phillips,Los Angeles Dodgers,False,US18	Evan Phillips	Los Angeles Dodgers
2026_topps_update,2026,Topps,Update,BASE SET,,US19,1,Rowdy Tellez,Seattle Mariners,False,US19	Rowdy Tellez	Seattle Mariners
2026_topps_update,2026,Topps,Update,BASE SET,,US20,1,Mitch Spence,Athletics,False,US20	Mitch Spence	Athletics
2026_topps_update,2026,Topps,Update,BASE SET,,US21,1,Thomas Saggese,St. Louis Cardinals	Rookie Debut,False,US21	Thomas Saggese	St. Louis Cardinals	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US22,1,Blade Tidwell,New York Mets	Rookie,False,US22	Blade Tidwell	New York Mets	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US23,1,Gio Urshela,Athletics,False,US23	Gio Urshela	Athletics
2026_topps_update,2026,Topps,Update,BASE SET,,US24,1,Yoán Moncada,Angels,False,US24	Yoán Moncada	Angels
2026_topps_update,2026,Topps,Update,BASE SET,,US25,1,Ben Rice,New York Yankees	Rookie Debut,False,US25	Ben Rice	New York Yankees	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US26,1,José Ramírez,Cleveland Guardians	Veteran Combos,False,US26	José Ramírez	Cleveland Guardians	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US26,1,Steven Kwan,Cleveland Guardians	Veteran Combos,False,US26	Steven Kwan	Cleveland Guardians	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US27,1,Justin Turner,Chicago Cubs,False,US27	Justin Turner	Chicago Cubs
2026_topps_update,2026,Topps,Update,BASE SET,,US28,1,Grant Koch,Pittsburgh Pirates	Rookie,False,US28	Grant Koch	Pittsburgh Pirates	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US29,1,Luis Matos,San Francisco Giants,False,US29	Luis Matos	San Francisco Giants
2026_topps_update,2026,Topps,Update,BASE SET,,US30,1,Eric Haase,Milwaukee Brewers,False,US30	Eric Haase	Milwaukee Brewers
2026_topps_update,2026,Topps,Update,BASE SET,,US31,1,Zach Agnos,Colorado Rockies	Rookie,False,US31	Zach Agnos	Colorado Rockies	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US32,1,Braxton Ashcraft,Pittsburgh Pirates	Rookie,False,US32	Braxton Ashcraft	Pittsburgh Pirates	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US33,1,Travis d'Arnaud,Angels,False,US33	Travis d'Arnaud	Angels
2026_topps_update,2026,Topps,Update,BASE SET,,US34,1,Hayden Birdsong,San Francisco Giants	Rookie Debut,False,US34	Hayden Birdsong	San Francisco Giants	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US35,1,Steven Matz,St. Louis Cardinals,False,US35	Steven Matz	St. Louis Cardinals
2026_topps_update,2026,Topps,Update,BASE SET,,US36,1,Luis Guerrero,Boston Red Sox	Rookie,False,US36	Luis Guerrero	Boston Red Sox	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US37,1,Zebby Matthews,Minnesota Twins	Rookie Debut,False,US37	Zebby Matthews	Minnesota Twins	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US38,1,Dalton Rushing,Los Angeles Dodgers	Rookie,False,US38	Dalton Rushing	Los Angeles Dodgers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US39,1,Brad Lord,Washington Nationals	Rookie,False,US39	Brad Lord	Washington Nationals	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US40,1,Griffin Canning,New York Mets,False,US40	Griffin Canning	New York Mets
2026_topps_update,2026,Topps,Update,BASE SET,,US41,1,Curtis Mead,Tampa Bay Rays,False,US41	Curtis Mead	Tampa Bay Rays
2026_topps_update,2026,Topps,Update,BASE SET,,US42,1,Manuel Margot,Detroit Tigers,False,US42	Manuel Margot	Detroit Tigers
2026_topps_update,2026,Topps,Update,BASE SET,,US43,1,Mike Tauchman,Chicago White Sox,False,US43	Mike Tauchman	Chicago White Sox
2026_topps_update,2026,Topps,Update,BASE SET,,US44,1,Doug Nikhazy,Cleveland Guardians	Rookie,False,US44	Doug Nikhazy	Cleveland Guardians	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US45,1,Cam Smith,Houston Astros	Rookie Debut,False,US45	Cam Smith	Houston Astros	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US46,1,Ryan Pressly,Chicago Cubs,False,US46	Ryan Pressly	Chicago Cubs
2026_topps_update,2026,Topps,Update,BASE SET,,US47,1,Chase Shugart,Pittsburgh Pirates	Rookie,False,US47	Chase Shugart	Pittsburgh Pirates	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US48,1,Matt Thaiss,Tampa Bay Rays,False,US48	Matt Thaiss	Tampa Bay Rays
2026_topps_update,2026,Topps,Update,BASE SET,,US49,1,Michael Petersen,Miami Marlins	Rookie,False,US49	Michael Petersen	Miami Marlins	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US50,1,Cody Bellinger,New York Yankees,False,US50	Cody Bellinger	New York Yankees
2026_topps_update,2026,Topps,Update,BASE SET,,US51,1,Adam Frazier,Pittsburgh Pirates,False,US51	Adam Frazier	Pittsburgh Pirates
2026_topps_update,2026,Topps,Update,BASE SET,,US52,1,Liam Hicks,Miami Marlins	Rookie,False,US52	Liam Hicks	Miami Marlins	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US53,1,Luarbert Arias,Miami Marlins	Rookie,False,US53	Luarbert Arias	Miami Marlins	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US54,1,Jared Triolo,Pittsburgh Pirates,False,US54	Jared Triolo	Pittsburgh Pirates
2026_topps_update,2026,Topps,Update,BASE SET,,US55,1,Tomoyuki Sugano,Baltimore Orioles	Rookie Debut,False,US55	Tomoyuki Sugano	Baltimore Orioles	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US56,1,Dominic Canzone,Seattle Mariners,False,US56	Dominic Canzone	Seattle Mariners
2026_topps_update,2026,Topps,Update,BASE SET,,US57,1,Michael Taylor,Chicago White Sox,False,US57	Michael Taylor	Chicago White Sox
2026_topps_update,2026,Topps,Update,BASE SET,,US58,1,Connor Joe,Cincinnati Reds,False,US58	Connor Joe	Cincinnati Reds
2026_topps_update,2026,Topps,Update,BASE SET,,US59,1,Caleb Durbin,Milwaukee Brewers	Rookie Debut,False,US59	Caleb Durbin	Milwaukee Brewers	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US60,1,Michael McGreevy,St. Louis Cardinals	Rookie Debut,False,US60	Michael McGreevy	St. Louis Cardinals	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US61,1,Elvis Alvarado,Athletics	Rookie,False,US61	Elvis Alvarado	Athletics	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US62,1,Joe Boyle,Tampa Bay Rays,False,US62	Joe Boyle	Tampa Bay Rays
2026_topps_update,2026,Topps,Update,BASE SET,,US63,1,Connor Thomas,Milwaukee Brewers	Rookie,False,US63	Connor Thomas	Milwaukee Brewers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US64,1,Ji Hwan Bae,Pittsburgh Pirates,False,US64	Ji Hwan Bae	Pittsburgh Pirates
2026_topps_update,2026,Topps,Update,BASE SET,,US65,1,Noah Cameron,Kansas City Royals	Rookie,False,US65	Noah Cameron	Kansas City Royals	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US66,1,Zack Littell,Tampa Bay Rays,False,US66	Zack Littell	Tampa Bay Rays
2026_topps_update,2026,Topps,Update,BASE SET,,US67,1,Nic Enright,Cleveland Guardians	Rookie,False,US67	Nic Enright	Cleveland Guardians	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US68,1,Matt Mervis,Miami Marlins,False,US68	Matt Mervis	Miami Marlins
2026_topps_update,2026,Topps,Update,BASE SET,,US69,1,Nick Pivetta,San Diego Padres,False,US69	Nick Pivetta	San Diego Padres
2026_topps_update,2026,Topps,Update,BASE SET,,US70,1,Dustin May,Los Angeles Dodgers,False,US70	Dustin May	Los Angeles Dodgers
2026_topps_update,2026,Topps,Update,BASE SET,,US71,1,Jason Heyward,San Diego Padres,False,US71	Jason Heyward	San Diego Padres
2026_topps_update,2026,Topps,Update,BASE SET,,US72,1,Tsung-Che Cheng,Pittsburgh Pirates	Rookie,False,US72	Tsung-Che Cheng	Pittsburgh Pirates	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US73,1,Chris Paddack,Minnesota Twins,False,US73	Chris Paddack	Minnesota Twins
2026_topps_update,2026,Topps,Update,BASE SET,,US74,1,Travis Jankowski,New York Mets,False,US74	Travis Jankowski	New York Mets
2026_topps_update,2026,Topps,Update,BASE SET,,US75,1,Andrés Giménez,Toronto Blue Jays,False,US75	Andrés Giménez	Toronto Blue Jays
2026_topps_update,2026,Topps,Update,BASE SET,,US76,1,Martín Maldonado,San Diego Padres,False,US76	Martín Maldonado	San Diego Padres
2026_topps_update,2026,Topps,Update,BASE SET,,US77,1,Jack Dreyer,Los Angeles Dodgers	Rookie,False,US77	Jack Dreyer	Los Angeles Dodgers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US78,1,Trenton Brooks,San Diego Padres	Rookie,False,US78	Trenton Brooks	San Diego Padres	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US79,1,Willie MacIver,Athletics	Rookie,False,US79	Willie MacIver	Athletics	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US80,1,Lawrence Butler,Athletics	Veteran Combos,False,US80	Lawrence Butler	Athletics	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US80,1,Brent Rooker,Athletics	Veteran Combos,False,US80	Brent Rooker	Athletics	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US81,1,Danny Jansen,Tampa Bay Rays,False,US81	Danny Jansen	Tampa Bay Rays
2026_topps_update,2026,Topps,Update,BASE SET,,US82,1,Max Kepler,Philadelphia Phillies,False,US82	Max Kepler	Philadelphia Phillies
2026_topps_update,2026,Topps,Update,BASE SET,,US83,1,Kris Bubic,Kansas City Royals,False,US83	Kris Bubic	Kansas City Royals
2026_topps_update,2026,Topps,Update,BASE SET,,US84,1,Shohei Ohtani,Los Angeles Dodgers	Season Highlights/Checklist,False,US84	Shohei Ohtani	Los Angeles Dodgers	Season Highlights/Checklist
2026_topps_update,2026,Topps,Update,BASE SET,,US85,1,Aaron Judge,New York Yankees	Veteran Combos,False,US85	Aaron Judge	New York Yankees	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US85,1,Jazz Chisholm Jr.,New York Yankees	Veteran Combos,False,US85	Jazz Chisholm Jr.	New York Yankees	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US86,1,Aaron Judge,New York Yankees	Season Highlights/Checklist,False,US86	Aaron Judge	New York Yankees	Season Highlights/Checklist
2026_topps_update,2026,Topps,Update,BASE SET,,US87,1,Drake Baldwin,Atlanta Braves	Rookie,False,US87	Drake Baldwin	Atlanta Braves	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US88,1,Dairon Blanco,Kansas City Royals,False,US88	Dairon Blanco	Kansas City Royals
2026_topps_update,2026,Topps,Update,BASE SET,,US89,1,Braydon Fisher,Toronto Blue Jays	Rookie,False,US89	Braydon Fisher	Toronto Blue Jays	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US90,1,Omar Cruz,San Diego Padres	Rookie,False,US90	Omar Cruz	San Diego Padres	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US91,1,Tyler Heineman,Toronto Blue Jays,False,US91	Tyler Heineman	Toronto Blue Jays
2026_topps_update,2026,Topps,Update,BASE SET,,US92,1,Drew Avans,Milwaukee Brewers	Rookie,False,US92	Drew Avans	Milwaukee Brewers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US93,1,Jace Jung,Detroit Tigers	Rookie Debut,False,US93	Jace Jung	Detroit Tigers	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US94,1,Adael Amador,Colorado Rockies	Rookie Debut,False,US94	Adael Amador	Colorado Rockies	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US95,1,Michel Otañez,Athletics	Rookie,False,US95	Michel Otañez	Athletics	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US96,1,J.C. Escarra,New York Yankees	Rookie,False,US96	J.C. Escarra	New York Yankees	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US97,1,Brandon Young,Baltimore Orioles	Rookie,False,US97	Brandon Young	Baltimore Orioles	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US98,1,Jake Burger,Texas Rangers,False,US98	Jake Burger	Texas Rangers
2026_topps_update,2026,Topps,Update,BASE SET,,US99,1,Max Meyer,Miami Marlins,False,US99	Max Meyer	Miami Marlins
2026_topps_update,2026,Topps,Update,BASE SET,,US100,1,Justin Verlander,San Francisco Giants,False,US100	Justin Verlander	San Francisco Giants
2026_topps_update,2026,Topps,Update,BASE SET,,US101,1,Paul DeJong,Washington Nationals,False,US101	Paul DeJong	Washington Nationals
2026_topps_update,2026,Topps,Update,BASE SET,,US102,1,Luis Mey,Cincinnati Reds	Rookie,False,US102	Luis Mey	Cincinnati Reds	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US103,1,Walker Buehler,Boston Red Sox,False,US103	Walker Buehler	Boston Red Sox
2026_topps_update,2026,Topps,Update,BASE SET,,US104,1,Carlos Duran,Athletics	Rookie,False,US104	Carlos Duran	Athletics	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US105,1,Marcelo Mayer,Boston Red Sox	Rookie,False,US105	Marcelo Mayer	Boston Red Sox	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US106,1,Nick Allen,Atlanta Braves,False,US106	Nick Allen	Atlanta Braves
2026_topps_update,2026,Topps,Update,BASE SET,,US107,1,Bryce Harper,Philadelphia Phillies	Veteran Combos,False,US107	Bryce Harper	Philadelphia Phillies	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US107,1,Nick Castellanos,Philadelphia Phillies	Veteran Combos,False,US107	Nick Castellanos	Philadelphia Phillies	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US108,1,Justin Hagenman,New York Mets	Rookie,False,US108	Justin Hagenman	New York Mets	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US109,1,Robert Hassell III,Washington Nationals	Rookie,False,US109	Robert Hassell III	Washington Nationals	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US110,1,Josh Naylor,Arizona Diamondbacks,False,US110	Josh Naylor	Arizona Diamondbacks
2026_topps_update,2026,Topps,Update,BASE SET,,US111,1,Ronny Simon,Pittsburgh Pirates	Rookie,False,US111	Ronny Simon	Pittsburgh Pirates	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US112,1,Romy Gonzalez,Boston Red Sox,False,US112	Romy Gonzalez	Boston Red Sox
2026_topps_update,2026,Topps,Update,BASE SET,,US113,1,Drake Baldwin,Atlanta Braves	Rookie Debut,False,US113	Drake Baldwin	Atlanta Braves	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US114,1,Grant Wolfram,Baltimore Orioles	Rookie,False,US114	Grant Wolfram	Baltimore Orioles	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US115,1,Raymond Burgos,San Francisco Giants	Rookie,False,US115	Raymond Burgos	San Francisco Giants	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US116,1,Aroldis Chapman,Boston Red Sox,False,US116	Aroldis Chapman	Boston Red Sox
2026_topps_update,2026,Topps,Update,BASE SET,,US117,1,Logan VanWey,Houston Astros	Rookie,False,US117	Logan VanWey	Houston Astros	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US118,1,Gage Workman,Detroit Tigers	Rookie,False,US118	Gage Workman	Detroit Tigers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US119,1,Blake Snell,Los Angeles Dodgers	Veteran Combos,False,US119	Blake Snell	Los Angeles Dodgers	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US119,1,Tyler Glasnow,Los Angeles Dodgers	Veteran Combos,False,US119	Tyler Glasnow	Los Angeles Dodgers	Veteran Combos
2026_topps_update,2026,Topps,Update,BASE SET,,US120,1,Yohel Pozo,St. Louis Cardinals,False,US120	Yohel Pozo	St. Louis Cardinals
2026_topps_update,2026,Topps,Update,BASE SET,,US121,1,Ryan Johnson,Angels	Rookie,False,US121	Ryan Johnson	Angels	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US122,1,Tyler Tolbert,Kansas City Royals	Rookie,False,US122	Tyler Tolbert	Kansas City Royals	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US123,1,Braxton Fulford,Colorado Rockies	Rookie,False,US123	Braxton Fulford	Colorado Rockies	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US124,1,Ryan Rolison,Colorado Rockies	Rookie,False,US124	Ryan Rolison	Colorado Rockies	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US125,1,Joc Pederson,Texas Rangers,False,US125	Joc Pederson	Texas Rangers
2026_topps_update,2026,Topps,Update,BASE SET,,US126,1,Hayden Senger,New York Mets	Rookie,False,US126	Hayden Senger	New York Mets	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US127,1,Mick Abel,Philadelphia Phillies	Rookie,False,US127	Mick Abel	Philadelphia Phillies	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US128,1,Kevin Alcántara,Chicago Cubs	Rookie Debut,False,US128	Kevin Alcántara	Chicago Cubs	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US129,1,Kristian Campbell,Boston Red Sox	Rookie Debut,False,US129	Kristian Campbell	Boston Red Sox	Rookie Debut
2026_topps_update,2026,Topps,Update,BASE SET,,US130,1,Ben Williamson,Seattle Mariners	Rookie,False,US130	Ben Williamson	Seattle Mariners	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US131,1,Cade Gibson,Miami Marlins	Rookie,False,US131	Cade Gibson	Miami Marlins	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US132,1,Anthony Banda,Los Angeles Dodgers,False,US132	Anthony Banda	Los Angeles Dodgers
2026_topps_update,2026,Topps,Update,BASE SET,,US133,1,Blake Treinen,Los Angeles Dodgers,False,US133	Blake Treinen	Los Angeles Dodgers
2026_topps_update,2026,Topps,Update,BASE SET,,US134,1,Noah Murdock,Kansas City Royals	Rookie,False,US134	Noah Murdock	Kansas City Royals	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US135,1,Landen Roupp,San Francisco Giants,False,US135	Landen Roupp	San Francisco Giants
2026_topps_update,2026,Topps,Update,BASE SET,,US136,1,Kyle Hendricks,Angels,False,US136	Kyle Hendricks	Angels
2026_topps_update,2026,Topps,Update,BASE SET,,US137,1,Logan Henderson,Milwaukee Brewers	Rookie,False,US137	Logan Henderson	Milwaukee Brewers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US138,1,Mason Fluharty,Toronto Blue Jays	Rookie,False,US138	Mason Fluharty	Toronto Blue Jays	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US139,1,Jon Berti,Chicago Cubs,False,US139	Jon Berti	Chicago Cubs
2026_topps_update,2026,Topps,Update,BASE SET,,US140,1,Cade Horton,Chicago Cubs	Rookie,False,US140	Cade Horton	Chicago Cubs	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US141,1,Iván Herrera,St. Louis Cardinals,False,US141	Iván Herrera	St. Louis Cardinals
2026_topps_update,2026,Topps,Update,BASE SET,,US142,1,Johnathan Rodríguez,Cleveland Guardians,False,US142	Johnathan Rodríguez	Cleveland Guardians
2026_topps_update,2026,Topps,Update,BASE SET,,US143,1,CJ Alexander,Athletics	Rookie,False,US143	CJ Alexander	Athletics	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US144,1,Jonathan Bermúdez,Miami Marlins	Rookie,False,US144	Jonathan Bermúdez	Miami Marlins	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US145,1,Edgar Quero,Chicago White Sox	Rookie,False,US145	Edgar Quero	Chicago White Sox	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US146,1,Kade Strowd,Baltimore Orioles	Rookie,False,US146	Kade Strowd	Baltimore Orioles	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US147,1,Tirso Ornelas,San Diego Padres	Rookie,False,US147	Tirso Ornelas	San Diego Padres	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US148,1,Carlos Santana,Cleveland Guardians,False,US148	Carlos Santana	Cleveland Guardians
2026_topps_update,2026,Topps,Update,BASE SET,,US149,1,Victor Caratini,Houston Astros,False,US149	Victor Caratini	Houston Astros
2026_topps_update,2026,Topps,Update,BASE SET,,US150,1,Santiago Espinal,Cincinnati Reds,False,US150	Santiago Espinal	Cincinnati Reds
2026_topps_update,2026,Topps,Update,BASE SET,,US151,1,Chase Dollander,Colorado Rockies	Rookie,False,US151	Chase Dollander	Colorado Rockies	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US152,1,Tyler Mahle,Texas Rangers,False,US152	Tyler Mahle	Texas Rangers
2026_topps_update,2026,Topps,Update,BASE SET,,US153,1,Luken Baker,St. Louis Cardinals,False,US153	Luken Baker	St. Louis Cardinals
2026_topps_update,2026,Topps,Update,BASE SET,,US154,1,Antonio Senzatela,Colorado Rockies,False,US154	Antonio Senzatela	Colorado Rockies
2026_topps_update,2026,Topps,Update,BASE SET,,US155,1,Brett Baty,New York Mets,False,US155	Brett Baty	New York Mets
2026_topps_update,2026,Topps,Update,BASE SET,,US156,1,Carson Kelly,Chicago Cubs,False,US156	Carson Kelly	Chicago Cubs
2026_topps_update,2026,Topps,Update,BASE SET,,US157,1,Colton Gordon,Houston Astros	Rookie,False,US157	Colton Gordon	Houston Astros	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US158,1,Lake Bachar,Miami Marlins	Rookie,False,US158	Lake Bachar	Miami Marlins	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US159,1,Fraser Ellard,Chicago White Sox	Rookie,False,US159	Fraser Ellard	Chicago White Sox	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US160,1,Wilmer Flores,San Francisco Giants,False,US160	Wilmer Flores	San Francisco Giants
2026_topps_update,2026,Topps,Update,BASE SET,,US161,1,Armando Alvarez,Minnesota Twins	Rookie,False,US161	Armando Alvarez	Minnesota Twins	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US162,1,Bailey Horn,Detroit Tigers	Rookie,False,US162	Bailey Horn	Detroit Tigers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US163,1,Fernando Cruz,New York Yankees,False,US163	Fernando Cruz	New York Yankees
2026_topps_update,2026,Topps,Update,BASE SET,,US164,1,Pete Crow-Armstrong,Chicago Cubs	Season Highlights/Checklist,False,US164	Pete Crow-Armstrong	Chicago Cubs	Season Highlights/Checklist
2026_topps_update,2026,Topps,Update,BASE SET,,US165,1,Jack Leiter,Texas Rangers,False,US165	Jack Leiter	Texas Rangers
2026_topps_update,2026,Topps,Update,BASE SET,,US166,1,Miguel Rojas,Los Angeles Dodgers,False,US166	Miguel Rojas	Los Angeles Dodgers
2026_topps_update,2026,Topps,Update,BASE SET,,US167,1,Chase Lee,Detroit Tigers	Rookie,False,US167	Chase Lee	Detroit Tigers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US168,1,Eric Yang,Cincinnati Reds	Rookie,False,US168	Eric Yang	Cincinnati Reds	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US169,1,Oliver Dunn,Milwaukee Brewers,False,US169	Oliver Dunn	Milwaukee Brewers
2026_topps_update,2026,Topps,Update,BASE SET,,US170,1,Caleb Durbin,Milwaukee Brewers	Rookie,False,US170	Caleb Durbin	Milwaukee Brewers	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US171,1,Ramón Laureano,Baltimore Orioles,False,US171	Ramón Laureano	Baltimore Orioles
2026_topps_update,2026,Topps,Update,BASE SET,,US172,1,Daylen Lile,Washington Nationals	Rookie,False,US172	Daylen Lile	Washington Nationals	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US173,1,Mark Leiter Jr.,New York Yankees,False,US173	Mark Leiter Jr.	New York Yankees
2026_topps_update,2026,Topps,Update,BASE SET,,US174,1,Christian Koss,San Francisco Giants	Rookie,False,US174	Christian Koss	San Francisco Giants	Rookie
2026_topps_update,2026,Topps,Update,BASE SET,,US175,1,Jonathan India,Kansas City Royals,False,US175	Jonathan India	Kansas City Royals
