set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC14,1,Nick Nastrini,Chicago White Sox	RC,False,Base	USC14	Nick Nastrini	Chicago White Sox	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC15,1,Miguel Andujar,Oakland Athletics,False,Base	USC15	Miguel Andujar	Oakland Athletics
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC16,1,Trevor Rogers,Baltimore Orioles,False,Base	USC16	Trevor Rogers	Baltimore Orioles
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC17,1,Spencer Arrighetti,Houston Astros	RC,False,Base	USC17	Spencer Arrighetti	Houston Astros	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC18,1,Jackson Chourio,Milwaukee Brewers	RC,False,Base	USC18	Jackson Chourio	Milwaukee Brewers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC19,1,Daniel Hudson,Los Angeles Dodgers,False,Base	USC19	Daniel Hudson	Los Angeles Dodgers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC20,1,Jordan Beck,Colorado Rockies	RC,False,Base	USC20	Jordan Beck	Colorado Rockies	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC21,1,Darell Hernaiz,Oakland Athletics	RC,False,Base	USC21	Darell Hernaiz	Oakland Athletics	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC22,1,Tyler Soderstrom,Oakland Athletics	RC,False,Base	USC22	Tyler Soderstrom	Oakland Athletics	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC23,1,Masyn Winn,St. Louis Cardinals	RC,False,Base	USC23	Masyn Winn	St. Louis Cardinals	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC24,1,José Caballero,Tampa Bay Rays,False,Base	USC24	José Caballero	Tampa Bay Rays
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC25,1,Tobias Myers,Milwaukee Brewers	RC,False,Base	USC25	Tobias Myers	Milwaukee Brewers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC26,1,Kyle Manzardo,Cleveland Guardians	RC,False,Base	USC26	Kyle Manzardo	Cleveland Guardians	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC27,1,Paul Skenes,Pittsburgh Pirates	RC,False,Base	USC27	Paul Skenes	Pittsburgh Pirates	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC28,1,Samad Taylor,Seattle Mariners	RC,False,Base	USC28	Samad Taylor	Seattle Mariners	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC29,1,Pedro Pagés,St. Louis Cardinals	RC,False,Base	USC29	Pedro Pagés	St. Louis Cardinals	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC30,1,Jackson Chourio,Milwaukee Brewers	RC,False,Base	USC30	Jackson Chourio	Milwaukee Brewers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC31,1,Bryan Ramos,Chicago White Sox	RC,False,Base	USC31	Bryan Ramos	Chicago White Sox	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC32,1,Austin Hays,Philadelphia Phillies,False,Base	USC32	Austin Hays	Philadelphia Phillies
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC33,1,Lenyn Sosa,Chicago White Sox,False,Base	USC33	Lenyn Sosa	Chicago White Sox
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC34,1,Andrew Abbott,Cincinnati Reds	RC,False,Base	USC34	Andrew Abbott	Cincinnati Reds	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC35,1,Wyatt Langford,Texas Rangers	RC,False,Base	USC35	Wyatt Langford	Texas Rangers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC36,1,Jake Bauers,Milwaukee Brewers,False,Base	USC36	Jake Bauers	Milwaukee Brewers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC37,1,Wyatt Langford,Texas Rangers	RC,False,Base	USC37	Wyatt Langford	Texas Rangers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC38,1,Alex Verdugo,New York Yankees,False,Base	USC38	Alex Verdugo	New York Yankees
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC39,1,Tyler Glasnow,Los Angeles Dodgers,False,Base	USC39	Tyler Glasnow	Los Angeles Dodgers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC40,1,Zack Gelof,Oakland Athletics	RC,False,Base	USC40	Zack Gelof	Oakland Athletics	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC41,1,Ronny Mauricio,New York Mets	RC,False,Base	USC41	Ronny Mauricio	New York Mets	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC42,1,Max Schuemann,Oakland Athletics	RC,False,Base	USC42	Max Schuemann	Oakland Athletics	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC43,1,Jared Jones,Pittsburgh Pirates	RC,False,Base	USC43	Jared Jones	Pittsburgh Pirates	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC44,1,Ceddanne Rafaela,Boston Red Sox	RC,False,Base	USC44	Ceddanne Rafaela	Boston Red Sox	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC45,1,Simeon Woods Richardson,Minnesota Twins,False,Base	USC45	Simeon Woods Richardson	Minnesota Twins
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC46,1,Justin Slaten,Boston Red Sox	RC,False,Base	USC46	Justin Slaten	Boston Red Sox	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC47,1,Erick Fedde,St. Louis Cardinals,False,Base	USC47	Erick Fedde	St. Louis Cardinals
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC48,1,Victor Scott II,St. Louis Cardinals	RC,False,Base	USC48	Victor Scott II	St. Louis Cardinals	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC49,1,Nelson Velázquez,Kansas City Royals,False,Base	USC49	Nelson Velázquez	Kansas City Royals
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC50,1,Robert Gasser,Milwaukee Brewers	RC,False,Base	USC50	Robert Gasser	Milwaukee Brewers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC51,1,Jordan Lawlar,Arizona Diamondbacks	(RC),False,Base	USC51	Jordan Lawlar	Arizona Diamondbacks	(RC)
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC52,1,Isaac Paredes,Chicago Cubs,False,Base	USC52	Isaac Paredes	Chicago Cubs
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC53,1,Blaze Alexander,Arizona Diamondbacks	RC,False,Base	USC53	Blaze Alexander	Arizona Diamondbacks	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC54,1,Ramon Urías,Baltimore Orioles,False,Base	USC54	Ramon Urías	Baltimore Orioles
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC55,1,Victor Scott II,St. Louis Cardinals	RC,False,Base	USC55	Victor Scott II	St. Louis Cardinals	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC56,1,Trevor Williams,Washington Nationals,False,Base	USC56	Trevor Williams	Washington Nationals
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC57,1,Jackson Merrill,San Diego Padres	RC,False,Base	USC57	Jackson Merrill	San Diego Padres	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC58,1,Adrian Houser,New York Mets,False,Base	USC58	Adrian Houser	New York Mets
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC59,1,Blake Snell,San Francisco Giants,False,Base	USC59	Blake Snell	San Francisco Giants
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC60,1,Ricky Vanasco,Los Angeles Dodgers	RC,False,Base	USC60	Ricky Vanasco	Los Angeles Dodgers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC61,1,Sal Frelick,Milwaukee Brewers	(RC),False,Base	USC61	Sal Frelick	Milwaukee Brewers	(RC)
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC62,1,Blaze Alexander,Arizona Diamondbacks	RC,False,Base	USC62	Blaze Alexander	Arizona Diamondbacks	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC63,1,Elvis Peguero,Milwaukee Brewers,False,Base	USC63	Elvis Peguero	Milwaukee Brewers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC64,1,Santiago Espinal,Cincinnati Reds,False,Base	USC64	Santiago Espinal	Cincinnati Reds
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC65,1,Kevin Pillar,Los Angeles Angels,False,Base	USC65	Kevin Pillar	Los Angeles Angels
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC66,1,Stephen Kolek,San Diego Padres	RC,False,Base	USC66	Stephen Kolek	San Diego Padres	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC67,1,Ben Brown,Chicago Cubs	RC,False,Base	USC67	Ben Brown	Chicago Cubs	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC68,1,Nolan Schanuel,Los Angeles Angels	RC,False,Base	USC68	Nolan Schanuel	Los Angeles Angels	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC69,1,Blake Walston,Arizona Diamondbacks	RC,False,Base	USC69	Blake Walston	Arizona Diamondbacks	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC70,1,Jasson Domínguez,New York Yankees	(RC),False,Base	USC70	Jasson Domínguez	New York Yankees	(RC)
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC71,1,J.P. France,Houston Astros,False,Base	USC71	J.P. France	Houston Astros
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC72,1,Martín Perez,San Diego Padres,False,Base	USC72	Martín Perez	San Diego Padres
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC73,1,Victor Caratini,Houston Astros,False,Base	USC73	Victor Caratini	Houston Astros
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC74,1,Eugenio Suárez,Arizona Diamondbacks,False,Base	USC74	Eugenio Suárez	Arizona Diamondbacks
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC75,1,Gavin Stone,Los Angeles Dodgers,False,Base	USC75	Gavin Stone	Los Angeles Dodgers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC76,1,Leo Rivas,Seattle Mariners	RC,False,Base	USC76	Leo Rivas	Seattle Mariners	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC77,1,Gavin Williams,Cleveland Guardians	RC,False,Base	USC77	Gavin Williams	Cleveland Guardians	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC78,1,Jazz Chisholm Jr.,New York Yankees,False,Base	USC78	Jazz Chisholm Jr.	New York Yankees
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC79,1,Dakota Hudson,Colorado Rockies,False,Base	USC79	Dakota Hudson	Colorado Rockies
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC80,1,Cole Winn,Texas Rangers	RC,False,Base	USC80	Cole Winn	Texas Rangers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC81,1,Jeimer Candelario,Cincinnati Reds,False,Base	USC81	Jeimer Candelario	Cincinnati Reds
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC82,1,Frankie Montas,Milwaukee Brewers,False,Base	USC82	Frankie Montas	Milwaukee Brewers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC83,1,Davis Wendzel,Cincinnati Reds	RC,False,Base	USC83	Davis Wendzel	Cincinnati Reds	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC84,1,Justin Turner,Seattle Mariners,False,Base	USC84	Justin Turner	Seattle Mariners
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC85,1,Kris Bubic,Kansas City Royals,False,Base	USC85	Kris Bubic	Kansas City Royals
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC86,1,Joey Estes,Oakland Athletics	RC,False,Base	USC86	Joey Estes	Oakland Athletics	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC87,1,AJ Smith-Shawver,Atlanta Braves	RC,False,Base	USC87	AJ Smith-Shawver	Atlanta Braves	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC88,1,Paul Skenes,Pittsburgh Pirates	RC,False,Base	USC88	Paul Skenes	Pittsburgh Pirates	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC89,1,Jackson Holliday,Baltimore Orioles	RC,False,Base	USC89	Jackson Holliday	Baltimore Orioles	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC90,1,Louie Varland,Minnesota Twins,False,Base	USC90	Louie Varland	Minnesota Twins
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC91,1,Noelvi Marte,Cincinnati Reds	RC,False,Base	USC91	Noelvi Marte	Cincinnati Reds	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC92,1,Christian Encarnacion-Stra,Cincinnati Reds	RC,False,Base	USC92	Christian Encarnacion-Stra	Cincinnati Reds	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC93,1,Marcell Ozuna,Atlanta Braves,False,Base	USC93	Marcell Ozuna	Atlanta Braves
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC94,1,Jordan Leasure,Chicago White Sox	RC,False,Base	USC94	Jordan Leasure	Chicago White Sox	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC95,1,Shota Imanaga,Chicago Cubs	RC,False,Base	USC95	Shota Imanaga	Chicago Cubs	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC96,1,Cam Eden,Toronto Blue Jays	RC,False,Base	USC96	Cam Eden	Toronto Blue Jays	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC97,1,Graham Pauley,Miami Marlins	RC,False,Base	USC97	Graham Pauley	Miami Marlins	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC98,1,Michael Kopech,Los Angeles Dodgers,False,Base	USC98	Michael Kopech	Los Angeles Dodgers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC99,1,Jose Trevino,New York Yankees,False,Base	USC99	Jose Trevino	New York Yankees
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC100,1,Luis Arraez,San Diego Padres,False,Base	USC100	Luis Arraez	San Diego Padres
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC101,1,Cristopher Sánchez,Philadelphia Phillies,False,Base	USC101	Cristopher Sánchez	Philadelphia Phillies
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC102,1,Kai-Wei Teng,San Francisco Giants	RC,False,Base	USC102	Kai-Wei Teng	San Francisco Giants	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC103,1,Yusei Kikuchi,Houston Astros,False,Base	USC103	Yusei Kikuchi	Houston Astros
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC104,1,Landen Roupp,San Francisco Giants	RC,False,Base	USC104	Landen Roupp	San Francisco Giants	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC105,1,Jack Leiter,Texas Rangers	RC,False,Base	USC105	Jack Leiter	Texas Rangers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC106,1,Randy Rodriguez,San Francisco Giants	RC,False,Base	USC106	Randy Rodriguez	San Francisco Giants	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC107,1,Yariel Rodríguez,Toronto Blue Jays	RC,False,Base	USC107	Yariel Rodríguez	Toronto Blue Jays	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC108,1,Yoshinobu Yamamoto,Los Angeles Dodgers	RC,False,Base	USC108	Yoshinobu Yamamoto	Los Angeles Dodgers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC109,1,J.D. Martinez,New York Mets,False,Base	USC109	J.D. Martinez	New York Mets
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC110,1,Christian Scott,New York Mets	RC,False,Base	USC110	Christian Scott	New York Mets	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC111,1,Tommy Pham,St. Louis Cardinals,False,Base	USC111	Tommy Pham	St. Louis Cardinals
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC112,1,Tyler Rogers,San Francisco Giants,False,Base	USC112	Tyler Rogers	San Francisco Giants
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC113,1,Eduardo Rodriguez,Arizona Diamondbacks,False,Base	USC113	Eduardo Rodriguez	Arizona Diamondbacks
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC114,1,Jack Flaherty,Los Angeles Dodgers,False,Base	USC114	Jack Flaherty	Los Angeles Dodgers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC115,1,Ryan Fernandez,St. Louis Cardinals	RC,False,Base	USC115	Ryan Fernandez	St. Louis Cardinals	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC116,1,Paul Blackburn,New York Mets,False,Base	USC116	Paul Blackburn	New York Mets
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC117,1,Jordan Westburg,Baltimore Orioles	RC,False,Base	USC117	Jordan Westburg	Baltimore Orioles	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC118,1,Clayton Beeter,New York Yankees	RC,False,Base	USC118	Clayton Beeter	New York Yankees	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC119,1,Austin Shenton,Tampa Bay Rays	RC,False,Base	USC119	Austin Shenton	Tampa Bay Rays	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC120,1,Heston Kjerstad,Baltimore Orioles	RC,False,Base	USC120	Heston Kjerstad	Baltimore Orioles	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC121,1,Mason Black,San Francisco Giants	RC,False,Base	USC121	Mason Black	San Francisco Giants	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC122,1,Amed Rosario,Tampa Bay Rays,False,Base	USC122	Amed Rosario	Tampa Bay Rays
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC123,1,Austin Hedges,Cleveland Guardians,False,Base	USC123	Austin Hedges	Cleveland Guardians
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC124,1,Tyler Black,Milwaukee Brewers	RC,False,Base	USC124	Tyler Black	Milwaukee Brewers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC125,1,Ronel Blanco,Houston Astros	RC,False,Base	USC125	Ronel Blanco	Houston Astros	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC126,1,Bryan De La Cruz,Pittsburgh Pirates,False,Base	USC126	Bryan De La Cruz	Pittsburgh Pirates
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC127,1,Tyler O'Neill,Boston Red Sox,False,Base	USC127	Tyler O'Neill	Boston Red Sox
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC128,1,Henry Davis,Pittsburgh Pirates	(RC),False,Base	USC128	Henry Davis	Pittsburgh Pirates	(RC)
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC129,1,Alek Jacob,San Diego Padres	RC,False,Base	USC129	Alek Jacob	San Diego Padres	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC130,1,Emmet Sheehan,Los Angeles Dodgers	RC,False,Base	USC130	Emmet Sheehan	Los Angeles Dodgers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC131,1,Fernando Cruz,Cincinnati Reds	RC,False,Base	USC131	Fernando Cruz	Cincinnati Reds	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC132,1,Marco Luciano,San Francisco Giants	(RC),False,Base	USC132	Marco Luciano	San Francisco Giants	(RC)
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC133,1,Jordan Beck,Colorado Rockies	RC,False,Base	USC133	Jordan Beck	Colorado Rockies	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC134,1,Trey Lipscomb,Washington Nationals	RC,False,Base	USC134	Trey Lipscomb	Washington Nationals	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC135,1,Oliver Dunn,Milwaukee Brewers	RC,False,Base	USC135	Oliver Dunn	Milwaukee Brewers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC136,1,Austin Martin,Minnesota Twins	(RC),False,Base	USC136	Austin Martin	Minnesota Twins	(RC)
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC137,1,Hunter Stratton,Pittsburgh Pirates	RC,False,Base	USC137	Hunter Stratton	Pittsburgh Pirates	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC138,1,Adam Ottavino,New York Mets,False,Base	USC138	Adam Ottavino	New York Mets
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC139,1,A.J. Puk,Arizona Diamondbacks,False,Base	USC139	A.J. Puk	Arizona Diamondbacks
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC140,1,Joey Loperfido,Houston Astros	RC,False,Base	USC140	Joey Loperfido	Houston Astros	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC141,1,Jacob Hurtubise,Cincinnati Reds	RC,False,Base	USC141	Jacob Hurtubise	Cincinnati Reds	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC142,1,Kyle McCann,Oakland Athletics	RC,False,Base	USC142	Kyle McCann	Oakland Athletics	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC143,1,Jared Jones,Pittsburgh Pirates	RC,False,Base	USC143	Jared Jones	Pittsburgh Pirates	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC144,1,LaMonte Wade Jr.,San Francisco Giants,False,Base	USC144	LaMonte Wade Jr.	San Francisco Giants
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC145,1,Adam Cimber,Los Angeles Angels,False,Base	USC145	Adam Cimber	Los Angeles Angels
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC146,1,Steven Matz,St. Louis Cardinals,False,Base	USC146	Steven Matz	St. Louis Cardinals
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC147,1,Jonatan Clase,Toronto Blue Jays	RC,False,Base	USC147	Jonatan Clase	Toronto Blue Jays	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC148,1,Andy Pages,Los Angeles Dodgers	RC,False,Base	USC148	Andy Pages	Los Angeles Dodgers	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC149,1,Robert Garcia,Washington Nationals	RC,False,Base	USC149	Robert Garcia	Washington Nationals	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC150,1,Elly De La Cruz,Cincinnati Reds	RC,False,Base	USC150	Elly De La Cruz	Cincinnati Reds	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC151,1,Travis Jankowski,Texas Rangers,False,Base	USC151	Travis Jankowski	Texas Rangers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC152,1,Lucas Giolito,Boston Red Sox,False,Base	USC152	Lucas Giolito	Boston Red Sox
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC153,1,Jackson Merrill,San Diego Padres	RC,False,Base	USC153	Jackson Merrill	San Diego Padres	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC154,1,Colton Cowser,Baltimore Orioles	(RC),False,Base	USC154	Colton Cowser	Baltimore Orioles	(RC)
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC155,1,Matt Sauer,Kansas City Royals	RC,False,Base	USC155	Matt Sauer	Kansas City Royals	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC156,1,Joey Ortiz,Milwaukee Brewers,False,Base	USC156	Joey Ortiz	Milwaukee Brewers
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC157,1,Kyle Harrison,San Francisco Giants	RC,False,Base	USC157	Kyle Harrison	San Francisco Giants	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC158,1,Pete Crow-Armstrong,Chicago Cubs	RC,False,Base	USC158	Pete Crow-Armstrong	Chicago Cubs	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC159,1,Addison Barger,Toronto Blue Jays	RC,False,Base	USC159	Addison Barger	Toronto Blue Jays	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC160,1,Luis Gil,New York Yankees,False,Base	USC160	Luis Gil	New York Yankees
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC161,1,Christian Scott,New York Mets	RC,False,Base	USC161	Christian Scott	New York Mets	RC
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC162,1,Dylan Lee,Atlanta Braves,False,Base	USC162	Dylan Lee	Atlanta Braves
