set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-21,1,"Josiah Hartshorn,",Chicago Cubs,False,"BD-21	Josiah Hartshorn,	Chicago Cubs"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-22,1,"Zach Root,",Los Angeles Dodgers,False,"BD-22	Zach Root,	Los Angeles Dodgers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-23,1,"Riley Quick,",Minnesota Twins,False,"BD-23	Riley Quick,	Minnesota Twins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-24,1,"Joswa Lugo,",Los Angeles Angels,False,"BD-24	Joswa Lugo,	Los Angeles Angels"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-25,1,"Seth Hernandez,",Pittsburgh Pirates,False,"BD-25	Seth Hernandez,	Pittsburgh Pirates"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-26,1,"Thomas White,",Miami Marlins,False,"BD-26	Thomas White,	Miami Marlins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-27,1,"Mason Peters,",Seattle Mariners,False,"BD-27	Mason Peters,	Seattle Mariners"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-28,1,"Gavin Turley,",Athletics,False,"BD-28	Gavin Turley,	Athletics"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-29,1,"Kyson Witherspoon,",Boston Red Sox,False,"BD-29	Kyson Witherspoon,	Boston Red Sox"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-30,1,"Jamie Arnold,",Athletics,False,"BD-30	Jamie Arnold,	Athletics"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-31,1,"Yandel Ricardo,",Kansas City Royals,False,"BD-31	Yandel Ricardo,	Kansas City Royals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-32,1,"Tyson Lewis,",Cincinnati Reds,False,"BD-32	Tyson Lewis,	Cincinnati Reds"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-33,1,"Dante Nori,",Philadelphia Phillies,False,"BD-33	Dante Nori,	Philadelphia Phillies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-34,1,"Andrew Salas,",Miami Marlins,False,"BD-34	Andrew Salas,	Miami Marlins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-35,1,"Arjun Nimmala,",Toronto Blue Jays,False,"BD-35	Arjun Nimmala,	Toronto Blue Jays"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-36,1,"Tommy Troy,",Arizona Diamondbacks,False,"BD-36	Tommy Troy,	Arizona Diamondbacks"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-37,1,"Tyler Bremner,",Los Angeles Angels,False,"BD-37	Tyler Bremner,	Los Angeles Angels"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-38,1,"Nate Snead,",Los Angeles Angels,False,"BD-38	Nate Snead,	Los Angeles Angels"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-39,1,"Eduardo Tait,",Minnesota Twins,False,"BD-39	Eduardo Tait,	Minnesota Twins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-40,1,"Gavin Kilen,",San Francisco Giants,False,"BD-40	Gavin Kilen,	San Francisco Giants"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-41,1,"Ryan Waldschmidt,",Arizona Diamondbacks,False,"BD-41	Ryan Waldschmidt,	Arizona Diamondbacks"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-42,1,"Jacob Morrison,",Milwaukee Brewers,False,"BD-42	Jacob Morrison,	Milwaukee Brewers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-43,1,"George Lombard Jr.,",New York Yankees,False,"BD-43	George Lombard Jr.,	New York Yankees"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-44,1,"Landon Harmon,",Washington Nationals,False,"BD-44	Landon Harmon,	Washington Nationals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-45,1,"Walker Janek,",Houston Astros,False,"BD-45	Walker Janek,	Houston Astros"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-46,1,"Trevor Cohen,",San Francisco Giants,False,"BD-46	Trevor Cohen,	San Francisco Giants"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-47,1,"Colin Yeaman,",Baltimore Orioles,False,"BD-47	Colin Yeaman,	Baltimore Orioles"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-48,1,"Max Clark,",Detroit Tigers,False,"BD-48	Max Clark,	Detroit Tigers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-49,1,"Travis Bazzana,",Cleveland Guardians,False,"BD-49	Travis Bazzana,	Cleveland Guardians"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-50,1,"Easton Carmichael,",Pittsburgh Pirates,False,"BD-50	Easton Carmichael,	Pittsburgh Pirates"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-51,1,"AJ Russell,",Texas Rangers,False,"BD-51	AJ Russell,	Texas Rangers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-52,1,"Pico Kohn,",New York Yankees,False,"BD-52	Pico Kohn,	New York Yankees"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-53,1,"Dominick Reid,",Chicago Cubs,False,"BD-53	Dominick Reid,	Chicago Cubs"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-54,1,"Marcus Phillips,",Boston Red Sox,False,"BD-54	Marcus Phillips,	Boston Red Sox"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-55,1,"Jhonny Level,",San Francisco Giants,False,"BD-55	Jhonny Level,	San Francisco Giants"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-56,1,"Antonio Jimenez,",New York Mets,False,"BD-56	Antonio Jimenez,	New York Mets"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-57,1,"Matthew Miura,",St. Louis Cardinals,False,"BD-57	Matthew Miura,	St. Louis Cardinals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-58,1,"Ty Harvey,",San Diego Padres,False,"BD-58	Ty Harvey,	San Diego Padres"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-59,1,"Kevin McGonigle,",Detroit Tigers,False,"BD-59	Kevin McGonigle,	Detroit Tigers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-60,1,"Josue Briceño,",Detroit Tigers,False,"BD-60	Josue Briceño,	Detroit Tigers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-61,1,"Luke Dickerson,",Washington Nationals,False,"BD-61	Luke Dickerson,	Washington Nationals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-62,1,"Justin Lamkin,",Kansas City Royals,False,"BD-62	Justin Lamkin,	Kansas City Royals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-63,1,"Caden Bodine,",Baltimore Orioles,False,"BD-63	Caden Bodine,	Baltimore Orioles"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-64,1,"Brandon Compton,",Miami Marlins,False,"BD-64	Brandon Compton,	Miami Marlins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-65,1,"Kaeden Kent,",New York Yankees,False,"BD-65	Kaeden Kent,	New York Yankees"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-66,1,"Mason Morris,",Cincinnati Reds,False,"BD-66	Mason Morris,	Cincinnati Reds"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-67,1,"Ethan Frey,",Houston Astros,False,"BD-67	Ethan Frey,	Houston Astros"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-68,1,"Max Williams,",Miami Marlins,False,"BD-68	Max Williams,	Miami Marlins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-69,1,"Korbyn Dickerson,",Seattle Mariners,False,"BD-69	Korbyn Dickerson,	Seattle Mariners"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-70,1,"Tate Southisene,",Atlanta Braves,False,"BD-70	Tate Southisene,	Atlanta Braves"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-71,1,"Mitch Voit,",New York Mets,False,"BD-71	Mitch Voit,	New York Mets"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-72,1,"Rainiel Rodriguez,",St. Louis Cardinals,False,"BD-72	Rainiel Rodriguez,	St. Louis Cardinals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-73,1,"Tim Piasentin,",Toronto Blue Jays,False,"BD-73	Tim Piasentin,	Toronto Blue Jays"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-74,1,"James Tibbs III,",Los Angeles Dodgers,False,"BD-74	James Tibbs III,	Los Angeles Dodgers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-75,1,"Jefferson Rojas,",Chicago Cubs,False,"BD-75	Jefferson Rojas,	Chicago Cubs"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-76,1,"Michael Salina,",San Diego Padres,False,"BD-76	Michael Salina,	San Diego Padres"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-77,1,"Ryan Mitchell,",St. Louis Cardinals,False,"BD-77	Ryan Mitchell,	St. Louis Cardinals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-78,1,"JB Middleton,",Colorado Rockies,False,"BD-78	JB Middleton,	Colorado Rockies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-79,1,"Riley Kelly,",Colorado Rockies,False,"BD-79	Riley Kelly,	Colorado Rockies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-80,1,"Cade Obermueller,",Philadelphia Phillies,False,"BD-80	Cade Obermueller,	Philadelphia Phillies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-81,1,"Briggs McKenzie,",Atlanta Braves,False,"BD-81	Briggs McKenzie,	Atlanta Braves"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-82,1,"Joshua Flores,",Milwaukee Brewers,False,"BD-82	Joshua Flores,	Milwaukee Brewers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-83,1,"Gabe Davis,",Chicago White Sox,False,"BD-83	Gabe Davis,	Chicago White Sox"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-84,1,"Kayson Cunningham,",Arizona Diamondbacks,False,"BD-84	Kayson Cunningham,	Arizona Diamondbacks"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-85,1,"JT Quinn,",Baltimore Orioles,False,"BD-85	JT Quinn,	Baltimore Orioles"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-86,1,"Nolan Sailors,",Kansas City Royals,False,"BD-86	Nolan Sailors,	Kansas City Royals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-87,1,"Leo De Vries,",Athletics,False,"BD-87	Leo De Vries,	Athletics"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-88,1,"Tommy White,",Athletics,False,"BD-88	Tommy White,	Athletics"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-89,1,"Patrick Forbes,",Arizona Diamondbacks,False,"BD-89	Patrick Forbes,	Arizona Diamondbacks"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-90,1,"Tanner Franklin,",St. Louis Cardinals,False,"BD-90	Tanner Franklin,	St. Louis Cardinals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-91,1,"Cody Miller,",Atlanta Braves,False,"BD-91	Cody Miller,	Atlanta Braves"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-92,1,"Quentin Young,",Minnesota Twins,False,"BD-92	Quentin Young,	Minnesota Twins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-93,1,"Landon Hodge,",Chicago White Sox,False,"BD-93	Landon Hodge,	Chicago White Sox"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-94,1,"Ryan Sloan,",Seattle Mariners,False,"BD-94	Ryan Sloan,	Seattle Mariners"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-95,1,"Kash Mayfield,",San Diego Padres,False,"BD-95	Kash Mayfield,	San Diego Padres"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-96,1,"Charles Davalan,",Los Angeles Dodgers,False,"BD-96	Charles Davalan,	Los Angeles Dodgers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-97,1,"Jake Cook,",Toronto Blue Jays,False,"BD-97	Jake Cook,	Toronto Blue Jays"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-98,1,"Aroon Escobar,",Philadelphia Phillies,False,"BD-98	Aroon Escobar,	Philadelphia Phillies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-99,1,"Cameron Maldonado,",San Francisco Giants,False,"BD-99	Cameron Maldonado,	San Francisco Giants"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-100,1,"Nick Becker,",Seattle Mariners,False,"BD-100	Nick Becker,	Seattle Mariners"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-101,1,"Griffin Hugus,",Seattle Mariners,False,"BD-101	Griffin Hugus,	Seattle Mariners"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-102,1,"Konnor Griffin,",Pittsburgh Pirates,False,"BD-102	Konnor Griffin,	Pittsburgh Pirates"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-103,1,"Felnin Celesten,",Seattle Mariners,False,"BD-103	Felnin Celesten,	Seattle Mariners"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-104,1,"Sean Youngerman,",Philadelphia Phillies,False,"BD-104	Sean Youngerman,	Philadelphia Phillies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-105,1,"Luis Peña,",Milwaukee Brewers,False,"BD-105	Luis Peña,	Milwaukee Brewers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-106,1,"Matthew Fisher,",Philadelphia Phillies,False,"BD-106	Matthew Fisher,	Philadelphia Phillies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-107,1,"Yolfran Castillo,",Texas Rangers,False,"BD-107	Yolfran Castillo,	Texas Rangers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-108,1,"Murf Gray,",Pittsburgh Pirates,False,"BD-108	Murf Gray,	Pittsburgh Pirates"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-109,1,"Mason Neville,",Cincinnati Reds,False,"BD-109	Mason Neville,	Cincinnati Reds"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-110,1,"Esmerlyn Valdez,",Pittsburgh Pirates,False,"BD-110	Esmerlyn Valdez,	Pittsburgh Pirates"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-111,1,"Eduardo Quintero,",Los Angeles Dodgers,False,"BD-111	Eduardo Quintero,	Los Angeles Dodgers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-112,1,"Gustavo Melendez,",Pittsburgh Pirates,False,"BD-112	Gustavo Melendez,	Pittsburgh Pirates"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-113,1,"Nate George,",Baltimore Orioles,False,"BD-113	Nate George,	Baltimore Orioles"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-114,1,"Dean Moss,",Tampa Bay Rays,False,"BD-114	Dean Moss,	Tampa Bay Rays"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-115,1,"Elian Peña,",New York Mets,False,"BD-115	Elian Peña,	New York Mets"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-116,1,"Anthony Eyanson,",Boston Red Sox,False,"BD-116	Anthony Eyanson,	Boston Red Sox"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-117,1,"Mason McConnaughey,",Texas Rangers,False,"BD-117	Mason McConnaughey,	Texas Rangers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-118,1,"Michael Lombardi,",Kansas City Royals,False,"BD-118	Michael Lombardi,	Kansas City Royals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-119,1,"Josh Owens,",Texas Rangers,False,"BD-119	Josh Owens,	Texas Rangers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-120,1,"Kaelen Culpepper,",Minnesota Twins,False,"BD-120	Kaelen Culpepper,	Minnesota Twins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-121,1,"Theo Gillen,",Tampa Bay Rays,False,"BD-121	Theo Gillen,	Tampa Bay Rays"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-122,1,"Cam Caminiti,",Atlanta Braves,False,"BD-122	Cam Caminiti,	Atlanta Braves"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-123,1,"Luke Lacourse,",Los Angeles Angels,False,"BD-123	Luke Lacourse,	Los Angeles Angels"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-124,1,"Conor Essenburg,",Atlanta Braves,False,"BD-124	Conor Essenburg,	Atlanta Braves"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-125,1,"Joshua Kuroda-Grauer,",Athletics,False,"BD-125	Joshua Kuroda-Grauer,	Athletics"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-126,1,"Adonys Guzman,",Pittsburgh Pirates,False,"BD-126	Adonys Guzman,	Pittsburgh Pirates"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-127,1,"Christian Foutch,",Boston Red Sox,False,"BD-127	Christian Foutch,	Boston Red Sox"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-128,1,"Jake Munroe,",Los Angeles Angels,False,"BD-128	Jake Munroe,	Los Angeles Angels"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-129,1,"Dean Curley,",Cleveland Guardians,False,"BD-129	Dean Curley,	Cleveland Guardians"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-130,1,"Cameron Nelson,",Colorado Rockies,False,"BD-130	Cameron Nelson,	Colorado Rockies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-131,1,"Kaleb Wing,",Chicago Cubs,False,"BD-131	Kaleb Wing,	Chicago Cubs"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-132,1,"Carlos Lagrange,",New York Yankees,False,"BD-132	Carlos Lagrange,	New York Yankees"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-133,1,"Alfredo Duno,",Cincinnati Reds,False,"BD-133	Alfredo Duno,	Cincinnati Reds"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-134,1,"Aaron Walton,",Cleveland Guardians,False,"BD-134	Aaron Walton,	Cleveland Guardians"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-135,1,"Devin Taylor,",Athletics,False,"BD-135	Devin Taylor,	Athletics"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-136,1,"Charlie Condon,",Colorado Rockies,False,"BD-136	Charlie Condon,	Colorado Rockies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-137,1,"Travis Sykora,",Washington Nationals,False,"BD-137	Travis Sykora,	Washington Nationals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-138,1,"Carson Benge,",New York Mets,False,"BD-138	Carson Benge,	New York Mets"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-139,1,"Dakota Jordan,",San Francisco Giants,False,"BD-139	Dakota Jordan,	San Francisco Giants"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-140,1,"Cody Bowker,",Philadelphia Phillies,False,"BD-140	Cody Bowker,	Philadelphia Phillies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-141,1,"Ben Jacobs,",Detroit Tigers,False,"BD-141	Ben Jacobs,	Detroit Tigers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-142,1,"Chase Shores,",Los Angeles Angels,False,"BD-142	Chase Shores,	Los Angeles Angels"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-143,1,"Brody Brecht,",Colorado Rockies,False,"BD-143	Brody Brecht,	Colorado Rockies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-144,1,"Kyle Lodise,",Chicago White Sox,False,"BD-144	Kyle Lodise,	Chicago White Sox"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-145,1,"JJ Wetherholt,",St. Louis Cardinals,False,"BD-145	JJ Wetherholt,	St. Louis Cardinals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-146,1,"Dax Kilby,",New York Yankees,False,"BD-146	Dax Kilby,	New York Yankees"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-147,1,"Jared Thomas,",Colorado Rockies,False,"BD-147	Jared Thomas,	Colorado Rockies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-148,1,"Ethan Hedges,",Colorado Rockies,False,"BD-148	Ethan Hedges,	Colorado Rockies"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-149,1,"Sean Episcope,",Milwaukee Brewers,False,"BD-149	Sean Episcope,	Milwaukee Brewers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-150,1,"Jack Gurevitch,",St. Louis Cardinals,False,"BD-150	Jack Gurevitch,	St. Louis Cardinals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-151,1,"Ethan Petry,",Washington Nationals,False,"BD-151	Ethan Petry,	Washington Nationals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-152,1,"Slade Caldwell,",Arizona Diamondbacks,False,"BD-152	Slade Caldwell,	Arizona Diamondbacks"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-153,1,"Johnny Slawinski,",Los Angeles Angels,False,"BD-153	Johnny Slawinski,	Los Angeles Angels"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-154,1,"Matt Barr,",Minnesota Twins,False,"BD-154	Matt Barr,	Minnesota Twins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-155,1,"Bryce Cunningham,",New York Yankees,False,"BD-155	Bryce Cunningham,	New York Yankees"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-156,1,"Michael Oliveto,",Detroit Tigers,False,"BD-156	Michael Oliveto,	Detroit Tigers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-157,1,"Cooper Pratt,",Milwaukee Brewers,False,"BD-157	Cooper Pratt,	Milwaukee Brewers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-158,1,"Landyn Vidourek,",Los Angeles Dodgers,False,"BD-158	Landyn Vidourek,	Los Angeles Dodgers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-159,1,"Walker Jenkins,",Minnesota Twins,False,"BD-159	Walker Jenkins,	Minnesota Twins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-160,1,"Blake Mitchell,",Kansas City Royals,False,"BD-160	Blake Mitchell,	Kansas City Royals"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-161,1,"JD Dix,",Arizona Diamondbacks,False,"BD-161	JD Dix,	Arizona Diamondbacks"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-162,1,"Jordan Yost,",Detroit Tigers,False,"BD-162	Jordan Yost,	Detroit Tigers"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-163,1,"Jonny Farmelo,",Seattle Mariners,False,"BD-163	Jonny Farmelo,	Seattle Mariners"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-164,1,"James Ellwanger,",Minnesota Twins,False,"BD-164	James Ellwanger,	Minnesota Twins"
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-165,1,"Ching-Hsien Ko,",Los Angeles Dodgers,False,"BD-165	Ching-Hsien Ko,	Los Angeles Dodgers"
