set_key,year,brand,product,section,section_card_count,card_number,player_name_raw,affiliation_raw,raw_line,is_multi_player
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC30,Jackson Chourio,Milwaukee Brewers	RC,Base	USC30	Jackson Chourio	Milwaukee Brewers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC31,Bryan Ramos,Chicago White Sox	RC,Base	USC31	Bryan Ramos	Chicago White Sox	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC32,Austin Hays,Philadelphia Phillies,Base	USC32	Austin Hays	Philadelphia Phillies,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC33,Lenyn Sosa,Chicago White Sox,Base	USC33	Lenyn Sosa	Chicago White Sox,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC34,Andrew Abbott,Cincinnati Reds	RC,Base	USC34	Andrew Abbott	Cincinnati Reds	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC35,Wyatt Langford,Texas Rangers	RC,Base	USC35	Wyatt Langford	Texas Rangers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC36,Jake Bauers,Milwaukee Brewers,Base	USC36	Jake Bauers	Milwaukee Brewers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC37,Wyatt Langford,Texas Rangers	RC,Base	USC37	Wyatt Langford	Texas Rangers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC38,Alex Verdugo,New York Yankees,Base	USC38	Alex Verdugo	New York Yankees,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC39,Tyler Glasnow,Los Angeles Dodgers,Base	USC39	Tyler Glasnow	Los Angeles Dodgers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC40,Zack Gelof,Oakland Athletics	RC,Base	USC40	Zack Gelof	Oakland Athletics	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC41,Ronny Mauricio,New York Mets	RC,Base	USC41	Ronny Mauricio	New York Mets	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC42,Max Schuemann,Oakland Athletics	RC,Base	USC42	Max Schuemann	Oakland Athletics	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC43,Jared Jones,Pittsburgh Pirates	RC,Base	USC43	Jared Jones	Pittsburgh Pirates	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC44,Ceddanne Rafaela,Boston Red Sox	RC,Base	USC44	Ceddanne Rafaela	Boston Red Sox	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC45,Simeon Woods Richardson,Minnesota Twins,Base	USC45	Simeon Woods Richardson	Minnesota Twins,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC46,Justin Slaten,Boston Red Sox	RC,Base	USC46	Justin Slaten	Boston Red Sox	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC47,Erick Fedde,St. Louis Cardinals,Base	USC47	Erick Fedde	St. Louis Cardinals,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC48,Victor Scott II,St. Louis Cardinals	RC,Base	USC48	Victor Scott II	St. Louis Cardinals	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC49,Nelson Velázquez,Kansas City Royals,Base	USC49	Nelson Velázquez	Kansas City Royals,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC50,Robert Gasser,Milwaukee Brewers	RC,Base	USC50	Robert Gasser	Milwaukee Brewers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC51,Jordan Lawlar,Arizona Diamondbacks	(RC),Base	USC51	Jordan Lawlar	Arizona Diamondbacks	(RC),False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC52,Isaac Paredes,Chicago Cubs,Base	USC52	Isaac Paredes	Chicago Cubs,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC53,Blaze Alexander,Arizona Diamondbacks	RC,Base	USC53	Blaze Alexander	Arizona Diamondbacks	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC54,Ramon Urías,Baltimore Orioles,Base	USC54	Ramon Urías	Baltimore Orioles,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC55,Victor Scott II,St. Louis Cardinals	RC,Base	USC55	Victor Scott II	St. Louis Cardinals	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC56,Trevor Williams,Washington Nationals,Base	USC56	Trevor Williams	Washington Nationals,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC57,Jackson Merrill,San Diego Padres	RC,Base	USC57	Jackson Merrill	San Diego Padres	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC58,Adrian Houser,New York Mets,Base	USC58	Adrian Houser	New York Mets,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC59,Blake Snell,San Francisco Giants,Base	USC59	Blake Snell	San Francisco Giants,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC60,Ricky Vanasco,Los Angeles Dodgers	RC,Base	USC60	Ricky Vanasco	Los Angeles Dodgers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC61,Sal Frelick,Milwaukee Brewers	(RC),Base	USC61	Sal Frelick	Milwaukee Brewers	(RC),False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC62,Blaze Alexander,Arizona Diamondbacks	RC,Base	USC62	Blaze Alexander	Arizona Diamondbacks	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC63,Elvis Peguero,Milwaukee Brewers,Base	USC63	Elvis Peguero	Milwaukee Brewers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC64,Santiago Espinal,Cincinnati Reds,Base	USC64	Santiago Espinal	Cincinnati Reds,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC65,Kevin Pillar,Los Angeles Angels,Base	USC65	Kevin Pillar	Los Angeles Angels,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC66,Stephen Kolek,San Diego Padres	RC,Base	USC66	Stephen Kolek	San Diego Padres	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC67,Ben Brown,Chicago Cubs	RC,Base	USC67	Ben Brown	Chicago Cubs	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC68,Nolan Schanuel,Los Angeles Angels	RC,Base	USC68	Nolan Schanuel	Los Angeles Angels	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC69,Blake Walston,Arizona Diamondbacks	RC,Base	USC69	Blake Walston	Arizona Diamondbacks	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC70,Jasson Domínguez,New York Yankees	(RC),Base	USC70	Jasson Domínguez	New York Yankees	(RC),False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC71,J.P. France,Houston Astros,Base	USC71	J.P. France	Houston Astros,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC72,Martín Perez,San Diego Padres,Base	USC72	Martín Perez	San Diego Padres,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC73,Victor Caratini,Houston Astros,Base	USC73	Victor Caratini	Houston Astros,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC74,Eugenio Suárez,Arizona Diamondbacks,Base	USC74	Eugenio Suárez	Arizona Diamondbacks,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC75,Gavin Stone,Los Angeles Dodgers,Base	USC75	Gavin Stone	Los Angeles Dodgers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC76,Leo Rivas,Seattle Mariners	RC,Base	USC76	Leo Rivas	Seattle Mariners	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC77,Gavin Williams,Cleveland Guardians	RC,Base	USC77	Gavin Williams	Cleveland Guardians	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC78,Jazz Chisholm Jr.,New York Yankees,Base	USC78	Jazz Chisholm Jr.	New York Yankees,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC79,Dakota Hudson,Colorado Rockies,Base	USC79	Dakota Hudson	Colorado Rockies,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC80,Cole Winn,Texas Rangers	RC,Base	USC80	Cole Winn	Texas Rangers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC81,Jeimer Candelario,Cincinnati Reds,Base	USC81	Jeimer Candelario	Cincinnati Reds,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC82,Frankie Montas,Milwaukee Brewers,Base	USC82	Frankie Montas	Milwaukee Brewers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC83,Davis Wendzel,Cincinnati Reds	RC,Base	USC83	Davis Wendzel	Cincinnati Reds	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC84,Justin Turner,Seattle Mariners,Base	USC84	Justin Turner	Seattle Mariners,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC85,Kris Bubic,Kansas City Royals,Base	USC85	Kris Bubic	Kansas City Royals,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC86,Joey Estes,Oakland Athletics	RC,Base	USC86	Joey Estes	Oakland Athletics	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC87,AJ Smith-Shawver,Atlanta Braves	RC,Base	USC87	AJ Smith-Shawver	Atlanta Braves	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC88,Paul Skenes,Pittsburgh Pirates	RC,Base	USC88	Paul Skenes	Pittsburgh Pirates	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC89,Jackson Holliday,Baltimore Orioles	RC,Base	USC89	Jackson Holliday	Baltimore Orioles	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC90,Louie Varland,Minnesota Twins,Base	USC90	Louie Varland	Minnesota Twins,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC91,Noelvi Marte,Cincinnati Reds	RC,Base	USC91	Noelvi Marte	Cincinnati Reds	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC92,Christian Encarnacion-Stra,Cincinnati Reds	RC,Base	USC92	Christian Encarnacion-Stra	Cincinnati Reds	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC93,Marcell Ozuna,Atlanta Braves,Base	USC93	Marcell Ozuna	Atlanta Braves,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC94,Jordan Leasure,Chicago White Sox	RC,Base	USC94	Jordan Leasure	Chicago White Sox	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC95,Shota Imanaga,Chicago Cubs	RC,Base	USC95	Shota Imanaga	Chicago Cubs	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC96,Cam Eden,Toronto Blue Jays	RC,Base	USC96	Cam Eden	Toronto Blue Jays	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC97,Graham Pauley,Miami Marlins	RC,Base	USC97	Graham Pauley	Miami Marlins	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC98,Michael Kopech,Los Angeles Dodgers,Base	USC98	Michael Kopech	Los Angeles Dodgers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC99,Jose Trevino,New York Yankees,Base	USC99	Jose Trevino	New York Yankees,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC100,Luis Arraez,San Diego Padres,Base	USC100	Luis Arraez	San Diego Padres,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC101,Cristopher Sánchez,Philadelphia Phillies,Base	USC101	Cristopher Sánchez	Philadelphia Phillies,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC102,Kai-Wei Teng,San Francisco Giants	RC,Base	USC102	Kai-Wei Teng	San Francisco Giants	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC103,Yusei Kikuchi,Houston Astros,Base	USC103	Yusei Kikuchi	Houston Astros,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC104,Landen Roupp,San Francisco Giants	RC,Base	USC104	Landen Roupp	San Francisco Giants	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC105,Jack Leiter,Texas Rangers	RC,Base	USC105	Jack Leiter	Texas Rangers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC106,Randy Rodriguez,San Francisco Giants	RC,Base	USC106	Randy Rodriguez	San Francisco Giants	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC107,Yariel Rodríguez,Toronto Blue Jays	RC,Base	USC107	Yariel Rodríguez	Toronto Blue Jays	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC108,Yoshinobu Yamamoto,Los Angeles Dodgers	RC,Base	USC108	Yoshinobu Yamamoto	Los Angeles Dodgers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC109,J.D. Martinez,New York Mets,Base	USC109	J.D. Martinez	New York Mets,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC110,Christian Scott,New York Mets	RC,Base	USC110	Christian Scott	New York Mets	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC111,Tommy Pham,St. Louis Cardinals,Base	USC111	Tommy Pham	St. Louis Cardinals,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC112,Tyler Rogers,San Francisco Giants,Base	USC112	Tyler Rogers	San Francisco Giants,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC113,Eduardo Rodriguez,Arizona Diamondbacks,Base	USC113	Eduardo Rodriguez	Arizona Diamondbacks,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC114,Jack Flaherty,Los Angeles Dodgers,Base	USC114	Jack Flaherty	Los Angeles Dodgers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC115,Ryan Fernandez,St. Louis Cardinals	RC,Base	USC115	Ryan Fernandez	St. Louis Cardinals	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC116,Paul Blackburn,New York Mets,Base	USC116	Paul Blackburn	New York Mets,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC117,Jordan Westburg,Baltimore Orioles	RC,Base	USC117	Jordan Westburg	Baltimore Orioles	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC118,Clayton Beeter,New York Yankees	RC,Base	USC118	Clayton Beeter	New York Yankees	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC119,Austin Shenton,Tampa Bay Rays	RC,Base	USC119	Austin Shenton	Tampa Bay Rays	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC120,Heston Kjerstad,Baltimore Orioles	RC,Base	USC120	Heston Kjerstad	Baltimore Orioles	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC121,Mason Black,San Francisco Giants	RC,Base	USC121	Mason Black	San Francisco Giants	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC122,Amed Rosario,Tampa Bay Rays,Base	USC122	Amed Rosario	Tampa Bay Rays,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC123,Austin Hedges,Cleveland Guardians,Base	USC123	Austin Hedges	Cleveland Guardians,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC124,Tyler Black,Milwaukee Brewers	RC,Base	USC124	Tyler Black	Milwaukee Brewers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC125,Ronel Blanco,Houston Astros	RC,Base	USC125	Ronel Blanco	Houston Astros	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC126,Bryan De La Cruz,Pittsburgh Pirates,Base	USC126	Bryan De La Cruz	Pittsburgh Pirates,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC127,Tyler O'Neill,Boston Red Sox,Base	USC127	Tyler O'Neill	Boston Red Sox,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC128,Henry Davis,Pittsburgh Pirates	(RC),Base	USC128	Henry Davis	Pittsburgh Pirates	(RC),False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC129,Alek Jacob,San Diego Padres	RC,Base	USC129	Alek Jacob	San Diego Padres	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC130,Emmet Sheehan,Los Angeles Dodgers	RC,Base	USC130	Emmet Sheehan	Los Angeles Dodgers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC131,Fernando Cruz,Cincinnati Reds	RC,Base	USC131	Fernando Cruz	Cincinnati Reds	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC132,Marco Luciano,San Francisco Giants	(RC),Base	USC132	Marco Luciano	San Francisco Giants	(RC),False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC133,Jordan Beck,Colorado Rockies	RC,Base	USC133	Jordan Beck	Colorado Rockies	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC134,Trey Lipscomb,Washington Nationals	RC,Base	USC134	Trey Lipscomb	Washington Nationals	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC135,Oliver Dunn,Milwaukee Brewers	RC,Base	USC135	Oliver Dunn	Milwaukee Brewers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC136,Austin Martin,Minnesota Twins	(RC),Base	USC136	Austin Martin	Minnesota Twins	(RC),False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC137,Hunter Stratton,Pittsburgh Pirates	RC,Base	USC137	Hunter Stratton	Pittsburgh Pirates	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC138,Adam Ottavino,New York Mets,Base	USC138	Adam Ottavino	New York Mets,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC139,A.J. Puk,Arizona Diamondbacks,Base	USC139	A.J. Puk	Arizona Diamondbacks,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC140,Joey Loperfido,Houston Astros	RC,Base	USC140	Joey Loperfido	Houston Astros	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC141,Jacob Hurtubise,Cincinnati Reds	RC,Base	USC141	Jacob Hurtubise	Cincinnati Reds	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC142,Kyle McCann,Oakland Athletics	RC,Base	USC142	Kyle McCann	Oakland Athletics	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC143,Jared Jones,Pittsburgh Pirates	RC,Base	USC143	Jared Jones	Pittsburgh Pirates	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC144,LaMonte Wade Jr.,San Francisco Giants,Base	USC144	LaMonte Wade Jr.	San Francisco Giants,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC145,Adam Cimber,Los Angeles Angels,Base	USC145	Adam Cimber	Los Angeles Angels,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC146,Steven Matz,St. Louis Cardinals,Base	USC146	Steven Matz	St. Louis Cardinals,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC147,Jonatan Clase,Toronto Blue Jays	RC,Base	USC147	Jonatan Clase	Toronto Blue Jays	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC148,Andy Pages,Los Angeles Dodgers	RC,Base	USC148	Andy Pages	Los Angeles Dodgers	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC149,Robert Garcia,Washington Nationals	RC,Base	USC149	Robert Garcia	Washington Nationals	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC150,Elly De La Cruz,Cincinnati Reds	RC,Base	USC150	Elly De La Cruz	Cincinnati Reds	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC151,Travis Jankowski,Texas Rangers,Base	USC151	Travis Jankowski	Texas Rangers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC152,Lucas Giolito,Boston Red Sox,Base	USC152	Lucas Giolito	Boston Red Sox,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC153,Jackson Merrill,San Diego Padres	RC,Base	USC153	Jackson Merrill	San Diego Padres	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC154,Colton Cowser,Baltimore Orioles	(RC),Base	USC154	Colton Cowser	Baltimore Orioles	(RC),False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC155,Matt Sauer,Kansas City Royals	RC,Base	USC155	Matt Sauer	Kansas City Royals	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC156,Joey Ortiz,Milwaukee Brewers,Base	USC156	Joey Ortiz	Milwaukee Brewers,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC157,Kyle Harrison,San Francisco Giants	RC,Base	USC157	Kyle Harrison	San Francisco Giants	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC158,Pete Crow-Armstrong,Chicago Cubs	RC,Base	USC158	Pete Crow-Armstrong	Chicago Cubs	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC159,Addison Barger,Toronto Blue Jays	RC,Base	USC159	Addison Barger	Toronto Blue Jays	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC160,Luis Gil,New York Yankees,Base	USC160	Luis Gil	New York Yankees,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC161,Christian Scott,New York Mets	RC,Base	USC161	Christian Scott	New York Mets	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC162,Dylan Lee,Atlanta Braves,Base	USC162	Dylan Lee	Atlanta Braves,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC163,Jorge Barrosa,Arizona Diamondbacks	RC,Base	USC163	Jorge Barrosa	Arizona Diamondbacks	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC164,Roddery Muñoz,Miami Marlins	RC,Base	USC164	Roddery Muñoz	Miami Marlins	RC,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC165,Adam Duvall,Atlanta Braves,Base	USC165	Adam Duvall	Atlanta Braves,False
2024_topps_chrome_update,2024,Topps,Chrome Update,Base,,USC166,Mitch Spence,Oakland Athletics	RC,Base	USC166	Mitch Spence	Oakland Athletics	RC,False
