set_key,year,brand,product,section,section_card_count,card_number,player_name_raw,affiliation_raw,raw_line,is_multi_player
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-19,"Roc Riggio,",Colorado Rockies,"BD-19	Roc Riggio,	Colorado Rockies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-20,"Steele Hall,",Cincinnati Reds,"BD-20	Steele Hall,	Cincinnati Reds",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-21,"Josiah Hartshorn,",Chicago Cubs,"BD-21	Josiah Hartshorn,	Chicago Cubs",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-22,"Zach Root,",Los Angeles Dodgers,"BD-22	Zach Root,	Los Angeles Dodgers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-23,"Riley Quick,",Minnesota Twins,"BD-23	Riley Quick,	Minnesota Twins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-24,"Joswa Lugo,",Los Angeles Angels,"BD-24	Joswa Lugo,	Los Angeles Angels",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-25,"Seth Hernandez,",Pittsburgh Pirates,"BD-25	Seth Hernandez,	Pittsburgh Pirates",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-26,"Thomas White,",Miami Marlins,"BD-26	Thomas White,	Miami Marlins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-27,"Mason Peters,",Seattle Mariners,"BD-27	Mason Peters,	Seattle Mariners",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-28,"Gavin Turley,",Athletics,"BD-28	Gavin Turley,	Athletics",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-29,"Kyson Witherspoon,",Boston Red Sox,"BD-29	Kyson Witherspoon,	Boston Red Sox",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-30,"Jamie Arnold,",Athletics,"BD-30	Jamie Arnold,	Athletics",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-31,"Yandel Ricardo,",Kansas City Royals,"BD-31	Yandel Ricardo,	Kansas City Royals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-32,"Tyson Lewis,",Cincinnati Reds,"BD-32	Tyson Lewis,	Cincinnati Reds",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-33,"Dante Nori,",Philadelphia Phillies,"BD-33	Dante Nori,	Philadelphia Phillies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-34,"Andrew Salas,",Miami Marlins,"BD-34	Andrew Salas,	Miami Marlins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-35,"Arjun Nimmala,",Toronto Blue Jays,"BD-35	Arjun Nimmala,	Toronto Blue Jays",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-36,"Tommy Troy,",Arizona Diamondbacks,"BD-36	Tommy Troy,	Arizona Diamondbacks",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-37,"Tyler Bremner,",Los Angeles Angels,"BD-37	Tyler Bremner,	Los Angeles Angels",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-38,"Nate Snead,",Los Angeles Angels,"BD-38	Nate Snead,	Los Angeles Angels",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-39,"Eduardo Tait,",Minnesota Twins,"BD-39	Eduardo Tait,	Minnesota Twins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-40,"Gavin Kilen,",San Francisco Giants,"BD-40	Gavin Kilen,	San Francisco Giants",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-41,"Ryan Waldschmidt,",Arizona Diamondbacks,"BD-41	Ryan Waldschmidt,	Arizona Diamondbacks",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-42,"Jacob Morrison,",Milwaukee Brewers,"BD-42	Jacob Morrison,	Milwaukee Brewers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-43,"George Lombard Jr.,",New York Yankees,"BD-43	George Lombard Jr.,	New York Yankees",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-44,"Landon Harmon,",Washington Nationals,"BD-44	Landon Harmon,	Washington Nationals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-45,"Walker Janek,",Houston Astros,"BD-45	Walker Janek,	Houston Astros",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-46,"Trevor Cohen,",San Francisco Giants,"BD-46	Trevor Cohen,	San Francisco Giants",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-47,"Colin Yeaman,",Baltimore Orioles,"BD-47	Colin Yeaman,	Baltimore Orioles",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-48,"Max Clark,",Detroit Tigers,"BD-48	Max Clark,	Detroit Tigers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-49,"Travis Bazzana,",Cleveland Guardians,"BD-49	Travis Bazzana,	Cleveland Guardians",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-50,"Easton Carmichael,",Pittsburgh Pirates,"BD-50	Easton Carmichael,	Pittsburgh Pirates",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-51,"AJ Russell,",Texas Rangers,"BD-51	AJ Russell,	Texas Rangers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-52,"Pico Kohn,",New York Yankees,"BD-52	Pico Kohn,	New York Yankees",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-53,"Dominick Reid,",Chicago Cubs,"BD-53	Dominick Reid,	Chicago Cubs",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-54,"Marcus Phillips,",Boston Red Sox,"BD-54	Marcus Phillips,	Boston Red Sox",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-55,"Jhonny Level,",San Francisco Giants,"BD-55	Jhonny Level,	San Francisco Giants",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-56,"Antonio Jimenez,",New York Mets,"BD-56	Antonio Jimenez,	New York Mets",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-57,"Matthew Miura,",St. Louis Cardinals,"BD-57	Matthew Miura,	St. Louis Cardinals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-58,"Ty Harvey,",San Diego Padres,"BD-58	Ty Harvey,	San Diego Padres",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-59,"Kevin McGonigle,",Detroit Tigers,"BD-59	Kevin McGonigle,	Detroit Tigers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-60,"Josue Briceño,",Detroit Tigers,"BD-60	Josue Briceño,	Detroit Tigers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-61,"Luke Dickerson,",Washington Nationals,"BD-61	Luke Dickerson,	Washington Nationals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-62,"Justin Lamkin,",Kansas City Royals,"BD-62	Justin Lamkin,	Kansas City Royals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-63,"Caden Bodine,",Baltimore Orioles,"BD-63	Caden Bodine,	Baltimore Orioles",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-64,"Brandon Compton,",Miami Marlins,"BD-64	Brandon Compton,	Miami Marlins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-65,"Kaeden Kent,",New York Yankees,"BD-65	Kaeden Kent,	New York Yankees",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-66,"Mason Morris,",Cincinnati Reds,"BD-66	Mason Morris,	Cincinnati Reds",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-67,"Ethan Frey,",Houston Astros,"BD-67	Ethan Frey,	Houston Astros",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-68,"Max Williams,",Miami Marlins,"BD-68	Max Williams,	Miami Marlins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-69,"Korbyn Dickerson,",Seattle Mariners,"BD-69	Korbyn Dickerson,	Seattle Mariners",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-70,"Tate Southisene,",Atlanta Braves,"BD-70	Tate Southisene,	Atlanta Braves",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-71,"Mitch Voit,",New York Mets,"BD-71	Mitch Voit,	New York Mets",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-72,"Rainiel Rodriguez,",St. Louis Cardinals,"BD-72	Rainiel Rodriguez,	St. Louis Cardinals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-73,"Tim Piasentin,",Toronto Blue Jays,"BD-73	Tim Piasentin,	Toronto Blue Jays",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-74,"James Tibbs III,",Los Angeles Dodgers,"BD-74	James Tibbs III,	Los Angeles Dodgers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-75,"Jefferson Rojas,",Chicago Cubs,"BD-75	Jefferson Rojas,	Chicago Cubs",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-76,"Michael Salina,",San Diego Padres,"BD-76	Michael Salina,	San Diego Padres",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-77,"Ryan Mitchell,",St. Louis Cardinals,"BD-77	Ryan Mitchell,	St. Louis Cardinals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-78,"JB Middleton,",Colorado Rockies,"BD-78	JB Middleton,	Colorado Rockies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-79,"Riley Kelly,",Colorado Rockies,"BD-79	Riley Kelly,	Colorado Rockies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-80,"Cade Obermueller,",Philadelphia Phillies,"BD-80	Cade Obermueller,	Philadelphia Phillies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-81,"Briggs McKenzie,",Atlanta Braves,"BD-81	Briggs McKenzie,	Atlanta Braves",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-82,"Joshua Flores,",Milwaukee Brewers,"BD-82	Joshua Flores,	Milwaukee Brewers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-83,"Gabe Davis,",Chicago White Sox,"BD-83	Gabe Davis,	Chicago White Sox",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-84,"Kayson Cunningham,",Arizona Diamondbacks,"BD-84	Kayson Cunningham,	Arizona Diamondbacks",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-85,"JT Quinn,",Baltimore Orioles,"BD-85	JT Quinn,	Baltimore Orioles",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-86,"Nolan Sailors,",Kansas City Royals,"BD-86	Nolan Sailors,	Kansas City Royals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-87,"Leo De Vries,",Athletics,"BD-87	Leo De Vries,	Athletics",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-88,"Tommy White,",Athletics,"BD-88	Tommy White,	Athletics",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-89,"Patrick Forbes,",Arizona Diamondbacks,"BD-89	Patrick Forbes,	Arizona Diamondbacks",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-90,"Tanner Franklin,",St. Louis Cardinals,"BD-90	Tanner Franklin,	St. Louis Cardinals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-91,"Cody Miller,",Atlanta Braves,"BD-91	Cody Miller,	Atlanta Braves",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-92,"Quentin Young,",Minnesota Twins,"BD-92	Quentin Young,	Minnesota Twins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-93,"Landon Hodge,",Chicago White Sox,"BD-93	Landon Hodge,	Chicago White Sox",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-94,"Ryan Sloan,",Seattle Mariners,"BD-94	Ryan Sloan,	Seattle Mariners",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-95,"Kash Mayfield,",San Diego Padres,"BD-95	Kash Mayfield,	San Diego Padres",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-96,"Charles Davalan,",Los Angeles Dodgers,"BD-96	Charles Davalan,	Los Angeles Dodgers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-97,"Jake Cook,",Toronto Blue Jays,"BD-97	Jake Cook,	Toronto Blue Jays",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-98,"Aroon Escobar,",Philadelphia Phillies,"BD-98	Aroon Escobar,	Philadelphia Phillies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-99,"Cameron Maldonado,",San Francisco Giants,"BD-99	Cameron Maldonado,	San Francisco Giants",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-100,"Nick Becker,",Seattle Mariners,"BD-100	Nick Becker,	Seattle Mariners",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-101,"Griffin Hugus,",Seattle Mariners,"BD-101	Griffin Hugus,	Seattle Mariners",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-102,"Konnor Griffin,",Pittsburgh Pirates,"BD-102	Konnor Griffin,	Pittsburgh Pirates",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-103,"Felnin Celesten,",Seattle Mariners,"BD-103	Felnin Celesten,	Seattle Mariners",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-104,"Sean Youngerman,",Philadelphia Phillies,"BD-104	Sean Youngerman,	Philadelphia Phillies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-105,"Luis Peña,",Milwaukee Brewers,"BD-105	Luis Peña,	Milwaukee Brewers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-106,"Matthew Fisher,",Philadelphia Phillies,"BD-106	Matthew Fisher,	Philadelphia Phillies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-107,"Yolfran Castillo,",Texas Rangers,"BD-107	Yolfran Castillo,	Texas Rangers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-108,"Murf Gray,",Pittsburgh Pirates,"BD-108	Murf Gray,	Pittsburgh Pirates",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-109,"Mason Neville,",Cincinnati Reds,"BD-109	Mason Neville,	Cincinnati Reds",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-110,"Esmerlyn Valdez,",Pittsburgh Pirates,"BD-110	Esmerlyn Valdez,	Pittsburgh Pirates",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-111,"Eduardo Quintero,",Los Angeles Dodgers,"BD-111	Eduardo Quintero,	Los Angeles Dodgers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-112,"Gustavo Melendez,",Pittsburgh Pirates,"BD-112	Gustavo Melendez,	Pittsburgh Pirates",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-113,"Nate George,",Baltimore Orioles,"BD-113	Nate George,	Baltimore Orioles",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-114,"Dean Moss,",Tampa Bay Rays,"BD-114	Dean Moss,	Tampa Bay Rays",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-115,"Elian Peña,",New York Mets,"BD-115	Elian Peña,	New York Mets",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-116,"Anthony Eyanson,",Boston Red Sox,"BD-116	Anthony Eyanson,	Boston Red Sox",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-117,"Mason McConnaughey,",Texas Rangers,"BD-117	Mason McConnaughey,	Texas Rangers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-118,"Michael Lombardi,",Kansas City Royals,"BD-118	Michael Lombardi,	Kansas City Royals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-119,"Josh Owens,",Texas Rangers,"BD-119	Josh Owens,	Texas Rangers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-120,"Kaelen Culpepper,",Minnesota Twins,"BD-120	Kaelen Culpepper,	Minnesota Twins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-121,"Theo Gillen,",Tampa Bay Rays,"BD-121	Theo Gillen,	Tampa Bay Rays",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-122,"Cam Caminiti,",Atlanta Braves,"BD-122	Cam Caminiti,	Atlanta Braves",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-123,"Luke Lacourse,",Los Angeles Angels,"BD-123	Luke Lacourse,	Los Angeles Angels",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-124,"Conor Essenburg,",Atlanta Braves,"BD-124	Conor Essenburg,	Atlanta Braves",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-125,"Joshua Kuroda-Grauer,",Athletics,"BD-125	Joshua Kuroda-Grauer,	Athletics",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-126,"Adonys Guzman,",Pittsburgh Pirates,"BD-126	Adonys Guzman,	Pittsburgh Pirates",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-127,"Christian Foutch,",Boston Red Sox,"BD-127	Christian Foutch,	Boston Red Sox",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-128,"Jake Munroe,",Los Angeles Angels,"BD-128	Jake Munroe,	Los Angeles Angels",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-129,"Dean Curley,",Cleveland Guardians,"BD-129	Dean Curley,	Cleveland Guardians",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-130,"Cameron Nelson,",Colorado Rockies,"BD-130	Cameron Nelson,	Colorado Rockies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-131,"Kaleb Wing,",Chicago Cubs,"BD-131	Kaleb Wing,	Chicago Cubs",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-132,"Carlos Lagrange,",New York Yankees,"BD-132	Carlos Lagrange,	New York Yankees",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-133,"Alfredo Duno,",Cincinnati Reds,"BD-133	Alfredo Duno,	Cincinnati Reds",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-134,"Aaron Walton,",Cleveland Guardians,"BD-134	Aaron Walton,	Cleveland Guardians",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-135,"Devin Taylor,",Athletics,"BD-135	Devin Taylor,	Athletics",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-136,"Charlie Condon,",Colorado Rockies,"BD-136	Charlie Condon,	Colorado Rockies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-137,"Travis Sykora,",Washington Nationals,"BD-137	Travis Sykora,	Washington Nationals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-138,"Carson Benge,",New York Mets,"BD-138	Carson Benge,	New York Mets",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-139,"Dakota Jordan,",San Francisco Giants,"BD-139	Dakota Jordan,	San Francisco Giants",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-140,"Cody Bowker,",Philadelphia Phillies,"BD-140	Cody Bowker,	Philadelphia Phillies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-141,"Ben Jacobs,",Detroit Tigers,"BD-141	Ben Jacobs,	Detroit Tigers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-142,"Chase Shores,",Los Angeles Angels,"BD-142	Chase Shores,	Los Angeles Angels",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-143,"Brody Brecht,",Colorado Rockies,"BD-143	Brody Brecht,	Colorado Rockies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-144,"Kyle Lodise,",Chicago White Sox,"BD-144	Kyle Lodise,	Chicago White Sox",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-145,"JJ Wetherholt,",St. Louis Cardinals,"BD-145	JJ Wetherholt,	St. Louis Cardinals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-146,"Dax Kilby,",New York Yankees,"BD-146	Dax Kilby,	New York Yankees",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-147,"Jared Thomas,",Colorado Rockies,"BD-147	Jared Thomas,	Colorado Rockies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-148,"Ethan Hedges,",Colorado Rockies,"BD-148	Ethan Hedges,	Colorado Rockies",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-149,"Sean Episcope,",Milwaukee Brewers,"BD-149	Sean Episcope,	Milwaukee Brewers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-150,"Jack Gurevitch,",St. Louis Cardinals,"BD-150	Jack Gurevitch,	St. Louis Cardinals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-151,"Ethan Petry,",Washington Nationals,"BD-151	Ethan Petry,	Washington Nationals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-152,"Slade Caldwell,",Arizona Diamondbacks,"BD-152	Slade Caldwell,	Arizona Diamondbacks",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-153,"Johnny Slawinski,",Los Angeles Angels,"BD-153	Johnny Slawinski,	Los Angeles Angels",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-154,"Matt Barr,",Minnesota Twins,"BD-154	Matt Barr,	Minnesota Twins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-155,"Bryce Cunningham,",New York Yankees,"BD-155	Bryce Cunningham,	New York Yankees",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-156,"Michael Oliveto,",Detroit Tigers,"BD-156	Michael Oliveto,	Detroit Tigers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-157,"Cooper Pratt,",Milwaukee Brewers,"BD-157	Cooper Pratt,	Milwaukee Brewers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-158,"Landyn Vidourek,",Los Angeles Dodgers,"BD-158	Landyn Vidourek,	Los Angeles Dodgers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-159,"Walker Jenkins,",Minnesota Twins,"BD-159	Walker Jenkins,	Minnesota Twins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-160,"Blake Mitchell,",Kansas City Royals,"BD-160	Blake Mitchell,	Kansas City Royals",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-161,"JD Dix,",Arizona Diamondbacks,"BD-161	JD Dix,	Arizona Diamondbacks",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-162,"Jordan Yost,",Detroit Tigers,"BD-162	Jordan Yost,	Detroit Tigers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-163,"Jonny Farmelo,",Seattle Mariners,"BD-163	Jonny Farmelo,	Seattle Mariners",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-164,"James Ellwanger,",Minnesota Twins,"BD-164	James Ellwanger,	Minnesota Twins",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-165,"Ching-Hsien Ko,",Los Angeles Dodgers,"BD-165	Ching-Hsien Ko,	Los Angeles Dodgers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-166,"Cooper Flemming,",Tampa Bay Rays,"BD-166	Cooper Flemming,	Tampa Bay Rays",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-167,"Hagen Smith,",Chicago White Sox,"BD-167	Hagen Smith,	Chicago White Sox",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-168,"Thayron Liranzo,",Detroit Tigers,"BD-168	Thayron Liranzo,	Detroit Tigers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-169,"Sebastian Walcott,",Texas Rangers,"BD-169	Sebastian Walcott,	Texas Rangers",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-170,"Brian Curley,",Arizona Diamondbacks,"BD-170	Brian Curley,	Arizona Diamondbacks",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-171,"Grant Richardson,",Athletics,"BD-171	Grant Richardson,	Athletics",False
2025_bowman_draft,2025,Bowman,Draft,Base Set,200,BD-172,"Malachi Witherspoon,",Detroit Tigers,"BD-172	Malachi Witherspoon,	Detroit Tigers",False
