set_key,year,brand,product,section,section_card_count,card_number,player_name_raw,affiliation_raw,raw_line,is_multi_player
2024_topps_series1,2024,Topps,Series 1,Base,,73,Chris Murphy,Boston Red Sox	RC,Base	73	Chris Murphy	Boston Red Sox	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,74,Mickey Moniak,Los Angeles Angels,Base	74	Mickey Moniak	Los Angeles Angels,False
2024_topps_series1,2024,Topps,Series 1,Base,,75,George Kirby,Seattle Mariners,Base	75	George Kirby	Seattle Mariners,False
2024_topps_series1,2024,Topps,Series 1,Base,,76,(RC),Milwaukee Brewers	RC,Base	76	(RC)	Milwaukee Brewers	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,77,Yainer Díaz,Houston Astros,Base	77	Yainer Díaz	Houston Astros,False
2024_topps_series1,2024,Topps,Series 1,Base,,78,Mark Vientos,New York Mets,Base	78	Mark Vientos	New York Mets,False
2024_topps_series1,2024,Topps,Series 1,Base,,79,Seth Brown,Oakland Athletics,Base	79	Seth Brown	Oakland Athletics,False
2024_topps_series1,2024,Topps,Series 1,Base,,80,JP Sears,Oakland Athletics,Base	80	JP Sears	Oakland Athletics,False
2024_topps_series1,2024,Topps,Series 1,Base,,81,Nick Fortes,Miami Marlins,Base	81	Nick Fortes	Miami Marlins,False
2024_topps_series1,2024,Topps,Series 1,Base,,82,Curtis Mead,Tampa Bay Rays	RC,Base	82	Curtis Mead	Tampa Bay Rays	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,83,Keaton Winn,San Francisco Giants	RC,Base	83	Keaton Winn	San Francisco Giants	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,84,Alex Bregman,Houston Astros,Base	84	Alex Bregman	Houston Astros,False
2024_topps_series1,2024,Topps,Series 1,Base,,85,Jose Ferrer,Washington Nationals	RC,Base	85	Jose Ferrer	Washington Nationals	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,86,José Rodríguez,Chicago White Sox	RC,Base	86	José Rodríguez	Chicago White Sox	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,87,Tony Gonsolin,Los Angeles Dodgers,Base	87	Tony Gonsolin	Los Angeles Dodgers,False
2024_topps_series1,2024,Topps,Series 1,Base,,88,Orlando Arcia,Atlanta Braves,Base	88	Orlando Arcia	Atlanta Braves,False
2024_topps_series1,2024,Topps,Series 1,Base,,89,Tyler Glasnow,Tampa Bay Rays,Base	89	Tyler Glasnow	Tampa Bay Rays,False
2024_topps_series1,2024,Topps,Series 1,Base,,90,Oneil Cruz,Pittsburgh Pirates,Base	90	Oneil Cruz	Pittsburgh Pirates,False
2024_topps_series1,2024,Topps,Series 1,Base,,91,Matt Wallner,Minnesota Twins,Base	91	Matt Wallner	Minnesota Twins,False
2024_topps_series1,2024,Topps,Series 1,Base,,92,Coco Montes,Colorado Rockies	RC,Base	92	Coco Montes	Colorado Rockies	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,93,Quinn Priester,Pittsburgh Pirates	RC,Base	93	Quinn Priester	Pittsburgh Pirates	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,94,Byron Buxton,Minnesota Twins,Base	94	Byron Buxton	Minnesota Twins,False
2024_topps_series1,2024,Topps,Series 1,Base,,95,Cole Ragans,Kansas City Royals,Base	95	Cole Ragans	Kansas City Royals,False
2024_topps_series1,2024,Topps,Series 1,Base,,96,Christian Bethancourt,Tampa Bay Rays,Base	96	Christian Bethancourt	Tampa Bay Rays,False
2024_topps_series1,2024,Topps,Series 1,Base,,97,Alex Verdugo,Boston Red Sox,Base	97	Alex Verdugo	Boston Red Sox,False
2024_topps_series1,2024,Topps,Series 1,Base,,98,José Quintana,New York Mets,Base	98	José Quintana	New York Mets,False
2024_topps_series1,2024,Topps,Series 1,Base,,99,Aaron Judge,New York Yankees,Base	99	Aaron Judge	New York Yankees,False
2024_topps_series1,2024,Topps,Series 1,Base,,100,Gerrit Cole,New York Yankees,Base	100	Gerrit Cole	New York Yankees,False
2024_topps_series1,2024,Topps,Series 1,Base,,101,Jordan Romano,Toronto Blue Jays,Base	101	Jordan Romano	Toronto Blue Jays,False
2024_topps_series1,2024,Topps,Series 1,Base,,102,Freddie Freeman,Los Angeles Dodgers,Base	102	Freddie Freeman	Los Angeles Dodgers,False
2024_topps_series1,2024,Topps,Series 1,Base,,103,Brandon Woodruff,Milwaukee Brewers,Base	103	Brandon Woodruff	Milwaukee Brewers,False
2024_topps_series1,2024,Topps,Series 1,Base,,104,Connor Wong,Boston Red Sox,Base	104	Connor Wong	Boston Red Sox,False
2024_topps_series1,2024,Topps,Series 1,Base,,105,Oscar Colás,Chicago White Sox,Base	105	Oscar Colás	Chicago White Sox,False
2024_topps_series1,2024,Topps,Series 1,Base,,106,Adolis García / Kyle Tucker / Julio Rodríguez,Texas Rangers	- League Leaders,Base	106	Adolis García / Kyle Tucker / Julio Rodríguez	Texas Rangers	- League Leaders,True
2024_topps_series1,2024,Topps,Series 1,Base,,106,Adolis García / Kyle Tucker / Julio Rodríguez,Houston Astros	- League Leaders,Base	106	Adolis García / Kyle Tucker / Julio Rodríguez	Houston Astros	- League Leaders,True
2024_topps_series1,2024,Topps,Series 1,Base,,106,Adolis García / Kyle Tucker / Julio Rodríguez,Seattle Mariners	- League Leaders,Base	106	Adolis García / Kyle Tucker / Julio Rodríguez	Seattle Mariners	- League Leaders,True
2024_topps_series1,2024,Topps,Series 1,Base,,107,Shane Bieber,Cleveland Guardians,Base	107	Shane Bieber	Cleveland Guardians,False
2024_topps_series1,2024,Topps,Series 1,Base,,108,Jarren Duran,Boston Red Sox,Base	108	Jarren Duran	Boston Red Sox,False
2024_topps_series1,2024,Topps,Series 1,Base,,109,Michael Kopech,Chicago White Sox,Base	109	Michael Kopech	Chicago White Sox,False
2024_topps_series1,2024,Topps,Series 1,Base,,110,Zac Gallen,Arizona Diamondbacks,Base	110	Zac Gallen	Arizona Diamondbacks,False
2024_topps_series1,2024,Topps,Series 1,Base,,111,Grayson Rodriguez,Baltimore Orioles	- Future Stars,Base	111	Grayson Rodriguez	Baltimore Orioles	- Future Stars,False
2024_topps_series1,2024,Topps,Series 1,Base,,112,Merrill Kelly,Arizona Diamondbacks,Base	112	Merrill Kelly	Arizona Diamondbacks,False
2024_topps_series1,2024,Topps,Series 1,Base,,113,MacKenzie Gore,Washington Nationals,Base	113	MacKenzie Gore	Washington Nationals,False
2024_topps_series1,2024,Topps,Series 1,Base,,114,José Ramírez,Cleveland Guardians,Base	114	José Ramírez	Cleveland Guardians,False
2024_topps_series1,2024,Topps,Series 1,Base,,115,Bobby Miller,Los Angeles Dodgers	- Future Stars,Base	115	Bobby Miller	Los Angeles Dodgers	- Future Stars,False
2024_topps_series1,2024,Topps,Series 1,Base,,116,Emmanuel Clase,Cleveland Guardians,Base	116	Emmanuel Clase	Cleveland Guardians,False
2024_topps_series1,2024,Topps,Series 1,Base,,117,AJ Smith-Shawver,Atlanta Braves	RC,Base	117	AJ Smith-Shawver	Atlanta Braves	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,118,Nolan Arenado,St. Louis Cardinals,Base	118	Nolan Arenado	St. Louis Cardinals,False
2024_topps_series1,2024,Topps,Series 1,Base,,119,Hunter Greene,Cincinnati Reds,Base	119	Hunter Greene	Cincinnati Reds,False
2024_topps_series1,2024,Topps,Series 1,Base,,120,Edwin Díaz,New York Mets,Base	120	Edwin Díaz	New York Mets,False
2024_topps_series1,2024,Topps,Series 1,Base,,121,Bailey Ober,Minnesota Twins,Base	121	Bailey Ober	Minnesota Twins,False
2024_topps_series1,2024,Topps,Series 1,Base,,122,Cal Raleigh,Seattle Mariners,Base	122	Cal Raleigh	Seattle Mariners,False
2024_topps_series1,2024,Topps,Series 1,Base,,123,Jesús Luzardo,Miami Marlins,Base	123	Jesús Luzardo	Miami Marlins,False
2024_topps_series1,2024,Topps,Series 1,Base,,124,Mike Yastrzemski,San Francisco Giants,Base	124	Mike Yastrzemski	San Francisco Giants,False
2024_topps_series1,2024,Topps,Series 1,Base,,125,Jake Burger,Miami Marlins,Base	125	Jake Burger	Miami Marlins,False
2024_topps_series1,2024,Topps,Series 1,Base,,126,Philadelphia Phillies,Philadelphia Phillies	- Team Card,Base	126	Philadelphia Phillies	Philadelphia Phillies	- Team Card,False
2024_topps_series1,2024,Topps,Series 1,Base,,127,Ha-Seong Kim,San Diego Padres,Base	127	Ha-Seong Kim	San Diego Padres,False
2024_topps_series1,2024,Topps,Series 1,Base,,128,Christopher Morel,Chicago Cubs	- Future Stars,Base	128	Christopher Morel	Chicago Cubs	- Future Stars,False
2024_topps_series1,2024,Topps,Series 1,Base,,129,Adbert Alzolay,Chicago Cubs,Base	129	Adbert Alzolay	Chicago Cubs,False
2024_topps_series1,2024,Topps,Series 1,Base,,130,Grant Hartwig,New York Mets	RC,Base	130	Grant Hartwig	New York Mets	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,131,Eduardo Rodriguez,Detroit Tigers,Base	131	Eduardo Rodriguez	Detroit Tigers,False
2024_topps_series1,2024,Topps,Series 1,Base,,132,Houston Astros,Houston Astros	- Team Card,Base	132	Houston Astros	Houston Astros	- Team Card,False
2024_topps_series1,2024,Topps,Series 1,Base,,133,Elly De La Cruz,Cincinnati Reds	- Checklist,Base	133	Elly De La Cruz	Cincinnati Reds	- Checklist,False
2024_topps_series1,2024,Topps,Series 1,Base,,134,Adolis García,Texas Rangers,Base	134	Adolis García	Texas Rangers,False
2024_topps_series1,2024,Topps,Series 1,Base,,135,Devin Williams,Milwaukee Brewers,Base	135	Devin Williams	Milwaukee Brewers,False
2024_topps_series1,2024,Topps,Series 1,Base,,136,Kyle Schwarber,Philadelphia Phillies,Base	136	Kyle Schwarber	Philadelphia Phillies,False
2024_topps_series1,2024,Topps,Series 1,Base,,137,Reid Detmers,Los Angeles Angels,Base	137	Reid Detmers	Los Angeles Angels,False
2024_topps_series1,2024,Topps,Series 1,Base,,138,Mookie Betts,Major League Baseball	- Checklist,Base	138	Mookie Betts	Major League Baseball	- Checklist,False
2024_topps_series1,2024,Topps,Series 1,Base,,139,Bryson Stott,Philadelphia Phillies,Base	139	Bryson Stott	Philadelphia Phillies,False
2024_topps_series1,2024,Topps,Series 1,Base,,140,Brad Keller,Kansas City Royals,Base	140	Brad Keller	Kansas City Royals,False
2024_topps_series1,2024,Topps,Series 1,Base,,141,Elly De La Cruz,Cincinnati Reds	RC,Base	141	Elly De La Cruz	Cincinnati Reds	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,142,Joey Meneses,Washington Nationals,Base	142	Joey Meneses	Washington Nationals,False
2024_topps_series1,2024,Topps,Series 1,Base,,143,David Bednar,Pittsburgh Pirates,Base	143	David Bednar	Pittsburgh Pirates,False
2024_topps_series1,2024,Topps,Series 1,Base,,144,Jacob Amaya,Miami Marlins	RC,Base	144	Jacob Amaya	Miami Marlins	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,145,Christian Yelich,Milwaukee Brewers,Base	145	Christian Yelich	Milwaukee Brewers,False
2024_topps_series1,2024,Topps,Series 1,Base,,146,Max Fried,Atlanta Braves,Base	146	Max Fried	Atlanta Braves,False
2024_topps_series1,2024,Topps,Series 1,Base,,147,JJ Bleday,Oakland Athletics,Base	147	JJ Bleday	Oakland Athletics,False
2024_topps_series1,2024,Topps,Series 1,Base,,148,Alex Kirilloff,Minnesota Twins,Base	148	Alex Kirilloff	Minnesota Twins,False
2024_topps_series1,2024,Topps,Series 1,Base,,149,Bo Bichette / Yandy Díaz / Corey Seager,Toronto Blue Jays	- League Leaders,Base	149	Bo Bichette / Yandy Díaz / Corey Seager	Toronto Blue Jays	- League Leaders,True
2024_topps_series1,2024,Topps,Series 1,Base,,149,Bo Bichette / Yandy Díaz / Corey Seager,Tampa Bay Rays	- League Leaders,Base	149	Bo Bichette / Yandy Díaz / Corey Seager	Tampa Bay Rays	- League Leaders,True
2024_topps_series1,2024,Topps,Series 1,Base,,149,Bo Bichette / Yandy Díaz / Corey Seager,Texas Rangers	- League Leaders,Base	149	Bo Bichette / Yandy Díaz / Corey Seager	Texas Rangers	- League Leaders,True
2024_topps_series1,2024,Topps,Series 1,Base,,150,Corey Seager,Texas Rangers,Base	150	Corey Seager	Texas Rangers,False
2024_topps_series1,2024,Topps,Series 1,Base,,151,Seiya Suzuki,Chicago Cubs,Base	151	Seiya Suzuki	Chicago Cubs,False
2024_topps_series1,2024,Topps,Series 1,Base,,152,Lane Thomas,Washington Nationals,Base	152	Lane Thomas	Washington Nationals,False
2024_topps_series1,2024,Topps,Series 1,Base,,153,Kyle Finnegan,Washington Nationals,Base	153	Kyle Finnegan	Washington Nationals,False
2024_topps_series1,2024,Topps,Series 1,Base,,154,Atlanta Braves,Atlanta Braves	- Team Card,Base	154	Atlanta Braves	Atlanta Braves	- Team Card,False
2024_topps_series1,2024,Topps,Series 1,Base,,155,Carlos Correa,Minnesota Twins	- Checklist,Base	155	Carlos Correa	Minnesota Twins	- Checklist,False
2024_topps_series1,2024,Topps,Series 1,Base,,156,Corbin Carroll,Arizona Diamondbacks,Base	156	Corbin Carroll	Arizona Diamondbacks,False
2024_topps_series1,2024,Topps,Series 1,Base,,157,Trent Grisham,San Diego Padres,Base	157	Trent Grisham	San Diego Padres,False
2024_topps_series1,2024,Topps,Series 1,Base,,158,Yennier Cano,Baltimore Orioles,Base	158	Yennier Cano	Baltimore Orioles,False
2024_topps_series1,2024,Topps,Series 1,Base,,159,Luis Rengifo,Los Angeles Angels,Base	159	Luis Rengifo	Los Angeles Angels,False
2024_topps_series1,2024,Topps,Series 1,Base,,160,Ji Hwan Bae,Pittsburgh Pirates,Base	160	Ji Hwan Bae	Pittsburgh Pirates,False
2024_topps_series1,2024,Topps,Series 1,Base,,161,Elias Díaz,Colorado Rockies,Base	161	Elias Díaz	Colorado Rockies,False
2024_topps_series1,2024,Topps,Series 1,Base,,162,Matt Waldron,San Diego Padres	RC,Base	162	Matt Waldron	San Diego Padres	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,163,Alec Marsh,Kansas City Royals	RC,Base	163	Alec Marsh	Kansas City Royals	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,164,Dansby Swanson,Chicago Cubs,Base	164	Dansby Swanson	Chicago Cubs,False
2024_topps_series1,2024,Topps,Series 1,Base,,165,Chicago Cubs,Chicago Cubs	- Team Card,Base	165	Chicago Cubs	Chicago Cubs	- Team Card,False
2024_topps_series1,2024,Topps,Series 1,Base,,166,Zack Gelof,Oakland Athletics	RC,Base	166	Zack Gelof	Oakland Athletics	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,167,George Springer,Toronto Blue Jays	- Checklist,Base	167	George Springer	Toronto Blue Jays	- Checklist,False
2024_topps_series1,2024,Topps,Series 1,Base,,168,Nick Gonzales,Pittsburgh Pirates	RC,Base	168	Nick Gonzales	Pittsburgh Pirates	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,169,Tyler O'Neill,St. Louis Cardinals,Base	169	Tyler O'Neill	St. Louis Cardinals,False
2024_topps_series1,2024,Topps,Series 1,Base,,170,Aaron Civale,Tampa Bay Rays,Base	170	Aaron Civale	Tampa Bay Rays,False
2024_topps_series1,2024,Topps,Series 1,Base,,171,Jacob deGrom,Texas Rangers,Base	171	Jacob deGrom	Texas Rangers,False
2024_topps_series1,2024,Topps,Series 1,Base,,172,Spencer Horwitz,Toronto Blue Jays	RC,Base	172	Spencer Horwitz	Toronto Blue Jays	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,173,Brady Singer,Kansas City Royals,Base	173	Brady Singer	Kansas City Royals,False
2024_topps_series1,2024,Topps,Series 1,Base,,174,Nathaniel Lowe,Texas Rangers,Base	174	Nathaniel Lowe	Texas Rangers,False
2024_topps_series1,2024,Topps,Series 1,Base,,175,Joe Ryan,Minnesota Twins,Base	175	Joe Ryan	Minnesota Twins,False
2024_topps_series1,2024,Topps,Series 1,Base,,176,Taylor Rogers,San Francisco Giants,Base	176	Taylor Rogers	San Francisco Giants,False
2024_topps_series1,2024,Topps,Series 1,Base,,177,Jonathan India,Cincinnati Reds,Base	177	Jonathan India	Cincinnati Reds,False
2024_topps_series1,2024,Topps,Series 1,Base,,178,Daniel Palencia,Chicago Cubs	RC,Base	178	Daniel Palencia	Chicago Cubs	RC,False
2024_topps_series1,2024,Topps,Series 1,Base,,179,Shohei Ohtani / Adolis García / Luis Robert Jr.,Los Angeles Angels	- League Leaders,Base	179	Shohei Ohtani / Adolis García / Luis Robert Jr.	Los Angeles Angels	- League Leaders,True
